"r1filename","r2filename","sampleid","r1srafolder","r2srafolder","unit","platform","datereleased"
"MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLJFCCX2_L6_1.fq.gz","MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLJFCCX2_L6_2.fq.gz","MLFH010220180507","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20180507/MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20180507/MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLHHCCX2_L2_1.fq.gz","MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLHHCCX2_L2_2.fq.gz","MLFH010220180507","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20180507/MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20180507/MLFH_1_2_20180507_CKDL210000711-1a-AK31398-AK9050_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLJFCCX2_L6_1.fq.gz","MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLJFCCX2_L6_2.fq.gz","MLFH010220180518","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20180518/MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20180518/MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLHHCCX2_L2_1.fq.gz","MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLHHCCX2_L2_2.fq.gz","MLFH010220180518","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20180518/MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20180518/MLFH_1_2_20180518_CKDL210000711-1a-AK7838-AK9050_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLJFCCX2_L6_1.fq.gz","MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLJFCCX2_L6_2.fq.gz","MLFH010220190401","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190401/MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190401/MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLHHCCX2_L2_1.fq.gz","MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLHHCCX2_L2_2.fq.gz","MLFH010220190401","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190401/MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190401/MLFH_1_2_20190401_CKDL210000711-1a-AK33987-AK8191_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLJFCCX2_L6_1.fq.gz","MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLJFCCX2_L6_2.fq.gz","MLFH010220190415","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190415/MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190415/MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLHHCCX2_L2_1.fq.gz","MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLHHCCX2_L2_2.fq.gz","MLFH010220190415","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190415/MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190415/MLFH_1_2_20190415_CKDL210000711-1a-AK28238-AK8191_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLJFCCX2_L6_1.fq.gz","MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLJFCCX2_L6_2.fq.gz","MLFH010220190429","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190429/MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190429/MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLHHCCX2_L2_1.fq.gz","MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLHHCCX2_L2_2.fq.gz","MLFH010220190429","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190429/MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190429/MLFH_1_2_20190429_CKDL210000711-1a-AK9787-AK8191_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLJFCCX2_L6_1.fq.gz","MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLJFCCX2_L6_2.fq.gz","MLFH010220190513","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190513/MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190513/MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLHHCCX2_L2_1.fq.gz","MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLHHCCX2_L2_2.fq.gz","MLFH010220190513","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190513/MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190513/MLFH_1_2_20190513_CKDL210000711-1a-AK10689-AK8191_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLJFCCX2_L6_1.fq.gz","MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLJFCCX2_L6_2.fq.gz","MLFH010220190528","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190528/MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLJFCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-01-29-ath-release-01/raw_data/MLFH_1_2_20190528/MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLJFCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-01-29-ath-release-01"
"MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLHHCCX2_L2_1.fq.gz","MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLHHCCX2_L2_2.fq.gz","MLFH010220190528","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190528/MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLHHCCX2_L2_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-18-ath-release-03/raw_data/MLFH_1_2_20190528/MLFH_1_2_20190528_CKDL210000711-1a-AK34068-AK8191_HFLHHCCX2_L2_2.fq.gz",2,"ILLUMINA","2021-02-18-ath-release-03"
"MLFH010320180409_CKDL210001610-1a-AK10689-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010320180409_CKDL210001610-1a-AK10689-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010320180409","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180409/MLFH010320180409_CKDL210001610-1a-AK10689-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180409/MLFH010320180409_CKDL210001610-1a-AK10689-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320180423_CKDL210001610-1a-AK34068-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010320180423_CKDL210001610-1a-AK34068-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010320180423","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180423/MLFH010320180423_CKDL210001610-1a-AK34068-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180423/MLFH010320180423_CKDL210001610-1a-AK34068-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320180507_CKDL210001610-1a-AK31398-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010320180507_CKDL210001610-1a-AK31398-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010320180507","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180507/MLFH010320180507_CKDL210001610-1a-AK31398-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180507/MLFH010320180507_CKDL210001610-1a-AK31398-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320180518_CKDL210001610-1a-AK7838-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010320180518_CKDL210001610-1a-AK7838-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010320180518","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180518/MLFH010320180518_CKDL210001610-1a-AK7838-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320180518/MLFH010320180518_CKDL210001610-1a-AK7838-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320190401_CKDL210001610-1a-AK11638-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010320190401_CKDL210001610-1a-AK11638-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010320190401","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190401/MLFH010320190401_CKDL210001610-1a-AK11638-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190401/MLFH010320190401_CKDL210001610-1a-AK11638-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320190415_CKDL210001610-1a-AK33987-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010320190415_CKDL210001610-1a-AK33987-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010320190415","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190415/MLFH010320190415_CKDL210001610-1a-AK33987-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190415/MLFH010320190415_CKDL210001610-1a-AK33987-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320190429_CKDL210001610-1a-AK28238-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010320190429_CKDL210001610-1a-AK28238-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010320190429","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190429/MLFH010320190429_CKDL210001610-1a-AK28238-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190429/MLFH010320190429_CKDL210001610-1a-AK28238-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320190513_CKDL210001610-1a-AK9787-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010320190513_CKDL210001610-1a-AK9787-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010320190513","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190513/MLFH010320190513_CKDL210001610-1a-AK9787-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190513/MLFH010320190513_CKDL210001610-1a-AK9787-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010320190528_CKDL210001610-1a-AK10689-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010320190528_CKDL210001610-1a-AK10689-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010320190528","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190528/MLFH010320190528_CKDL210001610-1a-AK10689-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010320190528/MLFH010320190528_CKDL210001610-1a-AK10689-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420180409_CKDL210001610-1a-AK34069-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010420180409_CKDL210001610-1a-AK34069-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010420180409","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180409/MLFH010420180409_CKDL210001610-1a-AK34069-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180409/MLFH010420180409_CKDL210001610-1a-AK34069-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420180423_CKDL210001610-1a-AK34070-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010420180423_CKDL210001610-1a-AK34070-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010420180423","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180423/MLFH010420180423_CKDL210001610-1a-AK34070-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180423/MLFH010420180423_CKDL210001610-1a-AK34070-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420180507_CKDL210001610-1a-7UDI1539-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010420180507_CKDL210001610-1a-7UDI1539-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010420180507","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180507/MLFH010420180507_CKDL210001610-1a-7UDI1539-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180507/MLFH010420180507_CKDL210001610-1a-7UDI1539-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420180518_CKDL210001610-1a-7UDI1971-AK8191_HFLJCCCX2_L5_1.fq.gz","MLFH010420180518_CKDL210001610-1a-7UDI1971-AK8191_HFLJCCCX2_L5_2.fq.gz","MLFH010420180518","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180518/MLFH010420180518_CKDL210001610-1a-7UDI1971-AK8191_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420180518/MLFH010420180518_CKDL210001610-1a-7UDI1971-AK8191_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420190401_CKDL210001610-1a-AK34068-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010420190401_CKDL210001610-1a-AK34068-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010420190401","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190401/MLFH010420190401_CKDL210001610-1a-AK34068-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190401/MLFH010420190401_CKDL210001610-1a-AK34068-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420190415_CKDL210001610-1a-AK31398-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010420190415_CKDL210001610-1a-AK31398-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010420190415","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190415/MLFH010420190415_CKDL210001610-1a-AK31398-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190415/MLFH010420190415_CKDL210001610-1a-AK31398-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420190429_CKDL210001610-1a-AK7838-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010420190429_CKDL210001610-1a-AK7838-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010420190429","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190429/MLFH010420190429_CKDL210001610-1a-AK7838-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190429/MLFH010420190429_CKDL210001610-1a-AK7838-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420190513_CKDL210001610-1a-AK34069-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010420190513_CKDL210001610-1a-AK34069-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010420190513","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190513/MLFH010420190513_CKDL210001610-1a-AK34069-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190513/MLFH010420190513_CKDL210001610-1a-AK34069-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH010420190528_CKDL210001610-1a-AK34070-AK20024_HFLJCCCX2_L5_1.fq.gz","MLFH010420190528_CKDL210001610-1a-AK34070-AK20024_HFLJCCCX2_L5_2.fq.gz","MLFH010420190528","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190528/MLFH010420190528_CKDL210001610-1a-AK34070-AK20024_HFLJCCCX2_L5_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH010420190528/MLFH010420190528_CKDL210001610-1a-AK34070-AK20024_HFLJCCCX2_L5_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"21093FL-02-01-06_S6_L001_R1_001.fastq.gz","21093FL-02-01-06_S6_L001_R2_001.fastq.gz","MLFH010420200406","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-06_S6_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-06_S6_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-07_S7_L001_R1_001.fastq.gz","21093FL-02-01-07_S7_L001_R2_001.fastq.gz","MLFH010420200420","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-07_S7_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-07_S7_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-08_S8_L001_R1_001.fastq.gz","21093FL-02-01-08_S8_L001_R2_001.fastq.gz","MLFH010420200504","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-08_S8_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-08_S8_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-09_S9_L001_R1_001.fastq.gz","21093FL-02-01-09_S9_L001_R2_001.fastq.gz","MLFH010420200518","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-09_S9_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-09_S9_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
