fastq sample_id sra_folder date_released id unit_seq_run release_lane
MLFH490220190320_CKDL210001608-1a-AK7838-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190320 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190320 2 L4
MLFH490220190320_CKDL210001608-1a-AK7838-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490220190320 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190320 2 L5
MLFH490220190405_CKDL210001608-1a-AK34069-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190405 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490220190405 1 L4
MLFH490220190405_CKDL210001608-1a-AK34069-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190405 2 L4
MLFH490220190405_CKDL210001608-1a-AK34069-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490220190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190405 2 L5
MLFH490220190417_CKDL210001608-1a-AK34070-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490220190417 1 L4
MLFH490220190417_CKDL210001608-1a-AK34070-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190417 2 L4
MLFH490220190417_CKDL210001608-1a-AK34070-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490220190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190417 2 L5
MLFH490220190507_CKDL210001608-1a-7UDI1539-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190507 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490220190507 1 L4
MLFH490220190507_CKDL210001608-1a-7UDI1539-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190507 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190507 2 L4
MLFH490220190507_CKDL210001608-1a-7UDI1539-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490220190507 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190507 2 L5
MLFH490220190521_CKDL210001608-1a-7UDI1971-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190521 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490220190521 1 L4
MLFH490220190521_CKDL210001608-1a-7UDI1971-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190521 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190521 2 L4
MLFH490220190521_CKDL210001608-1a-7UDI1971-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490220190521 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220190521 2 L5
MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220180417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520220180417 1 L4
MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220180417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220180417 2 L4
MLFH520220180417_CKDL210001608-1a-AK11638-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520220180417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220180417 2 L5
MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220180502 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520220180502 1 L4
MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220180502 2 L4
MLFH520220180502_CKDL210001608-1a-AK33987-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520220180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220180502 2 L5
MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220190417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520220190417 1 L4
MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220190417 2 L4
MLFH520220190417_CKDL210001608-1a-AK10689-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520220190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220190417 2 L5
MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220190426 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520220190426 1 L4
MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520220190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220190426 2 L4
MLFH520220190426_CKDL210001608-1a-AK34068-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520220190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520220190426 2 L5
MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320180417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520320180417 1 L4
MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320180417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320180417 2 L4
MLFH520320180417_CKDL210001608-1a-AK28238-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520320180417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320180417 2 L5
MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320180502 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520320180502 1 L4
MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320180502 2 L4
MLFH520320180502_CKDL210001608-1a-AK9787-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520320180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320180502 2 L5
MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320190402 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520320190402 1 L4
MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320190402 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320190402 2 L4
MLFH520320190402_CKDL210001608-1a-AK31398-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520320190402 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320190402 2 L5
MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320190417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520320190417 1 L4
MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320190417 2 L4
MLFH520320190417_CKDL210001608-1a-AK7838-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520320190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320190417 2 L5
MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320190426 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH520320190426 1 L4
MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH520320190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320190426 2 L4
MLFH520320190426_CKDL210001608-1a-AK34069-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH520320190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH520320190426 2 L5
MLFH530120180413_CKDL210001608-1a-AK34070-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH530120180413 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530120180413 1 L4
MLFH530120180413_CKDL210001608-1a-AK34070-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH530120180413 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120180413 2 L4
MLFH530120180413_CKDL210001608-1a-AK34070-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH530120180413 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120180413 2 L5
MLFH530120180420_CKDL210001608-1a-7UDI1539-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH530120180420 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530120180420 1 L4
MLFH530120180420_CKDL210001608-1a-7UDI1539-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH530120180420 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120180420 2 L4
MLFH530120180420_CKDL210001608-1a-7UDI1539-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH530120180420 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120180420 2 L5
MLFH530120180504_CKDL210001608-1a-7UDI1971-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH530120180504 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530120180504 1 L4
MLFH530120180504_CKDL210001608-1a-7UDI1971-AK20024_HFLJCCCX2_L4_1.fq.gz MLFH530120180504 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120180504 2 L4
MLFH530120180504_CKDL210001608-1a-7UDI1971-AK20024_HFVL3CCX2_L5_1.fq.gz MLFH530120180504 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120180504 2 L5
MLFH530120190405_CKDL210001608-1a-AK9787-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530120190405 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530120190405 1 L4
MLFH530120190405_CKDL210001608-1a-AK9787-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530120190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120190405 2 L4
MLFH530120190405_CKDL210001608-1a-AK9787-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530120190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120190405 2 L5
MLFH530120190417_CKDL210001608-1a-AK10689-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530120190417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530120190417 1 L4
MLFH530120190417_CKDL210001608-1a-AK10689-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530120190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120190417 2 L4
MLFH530120190417_CKDL210001608-1a-AK10689-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530120190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120190417 2 L5
MLFH530120190426_CKDL210001608-1a-AK34068-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530120190426 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530120190426 1 L4
MLFH530120190426_CKDL210001608-1a-AK34068-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530120190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120190426 2 L4
MLFH530120190426_CKDL210001608-1a-AK34068-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530120190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530120190426 2 L5
MLFH530220180413_CKDL210001608-1a-AK11638-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220180413 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530220180413 1 L4
MLFH530220180413_CKDL210001608-1a-AK11638-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220180413 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220180413 2 L4
MLFH530220180413_CKDL210001608-1a-AK11638-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530220180413 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220180413 2 L5
MLFH530220180420_CKDL210001608-1a-AK33987-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220180420 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530220180420 1 L4
MLFH530220180420_CKDL210001608-1a-AK33987-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220180420 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220180420 2 L4
MLFH530220180420_CKDL210001608-1a-AK33987-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530220180420 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220180420 2 L5
MLFH530220180504_CKDL210001608-1a-AK28238-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220180504 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530220180504 1 L4
MLFH530220180504_CKDL210001608-1a-AK28238-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220180504 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220180504 2 L4
MLFH530220180504_CKDL210001608-1a-AK28238-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530220180504 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220180504 2 L5
MLFH530220190405_CKDL210001608-1a-AK31398-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220190405 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530220190405 1 L4
MLFH530220190405_CKDL210001608-1a-AK31398-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220190405 2 L4
MLFH530220190405_CKDL210001608-1a-AK31398-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530220190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220190405 2 L5
MLFH530220190417_CKDL210001608-1a-AK7838-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220190417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530220190417 1 L4
MLFH530220190417_CKDL210001608-1a-AK7838-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220190417 2 L4
MLFH530220190417_CKDL210001608-1a-AK7838-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530220190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220190417 2 L5
MLFH530220190426_CKDL210001608-1a-AK34069-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220190426 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH530220190426 1 L4
MLFH530220190426_CKDL210001608-1a-AK34069-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH530220190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220190426 2 L4
MLFH530220190426_CKDL210001608-1a-AK34069-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH530220190426 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH530220190426 2 L5
MLFH540120180115_CKDL210001608-1a-AK34070-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180115 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540120180115 1 L4
MLFH540120180115_CKDL210001608-1a-AK34070-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180115 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180115 2 L4
MLFH540120180115_CKDL210001608-1a-AK34070-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH540120180115 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180115 2 L5
MLFH540120180314_CKDL210001608-1a-7UDI1539-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180314 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540120180314 1 L4
MLFH540120180314_CKDL210001608-1a-7UDI1539-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180314 2 L4
MLFH540120180314_CKDL210001608-1a-7UDI1539-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH540120180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180314 2 L5
MLFH540120180328_CKDL210001608-1a-7UDI1971-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180328 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540120180328 1 L4
MLFH540120180328_CKDL210001608-1a-7UDI1971-AK9012_HFLJCCCX2_L4_1.fq.gz MLFH540120180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180328 2 L4
MLFH540120180328_CKDL210001608-1a-7UDI1971-AK9012_HFVL3CCX2_L5_1.fq.gz MLFH540120180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180328 2 L5
MLFH540120180412_CKDL210001608-1a-AK11638-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180412 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540120180412 1 L4
MLFH540120180412_CKDL210001608-1a-AK11638-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180412 2 L4
MLFH540120180412_CKDL210001608-1a-AK11638-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540120180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180412 2 L5
MLFH540120180427_CKDL210001608-1a-AK33987-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180427 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540120180427 1 L4
MLFH540120180427_CKDL210001608-1a-AK33987-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540120180427 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180427 2 L4
MLFH540120180427_CKDL210001608-1a-AK33987-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540120180427 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540120180427 2 L5
MLFH540220180115_CKDL210001608-1a-AK28238-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180115 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540220180115 1 L4
MLFH540220180115_CKDL210001608-1a-AK28238-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180115 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180115 2 L4
MLFH540220180115_CKDL210001608-1a-AK28238-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180115 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180115 2 L5
MLFH540220180314_CKDL210001608-1a-AK9787-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180314 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540220180314 1 L4
MLFH540220180314_CKDL210001608-1a-AK9787-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180314 2 L4
MLFH540220180314_CKDL210001608-1a-AK9787-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180314 2 L5
MLFH540220180328_CKDL210001608-1a-AK10689-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180328 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540220180328 1 L4
MLFH540220180328_CKDL210001608-1a-AK10689-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180328 2 L4
MLFH540220180328_CKDL210001608-1a-AK10689-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180328 2 L5
MLFH540220180412_CKDL210001608-1a-AK34068-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180412 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540220180412 1 L4
MLFH540220180412_CKDL210001608-1a-AK34068-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180412 2 L4
MLFH540220180412_CKDL210001608-1a-AK34068-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180412 2 L5
MLFH540220180427_CKDL210001608-1a-AK31398-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180427 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH540220180427 1 L4
MLFH540220180427_CKDL210001608-1a-AK31398-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH540220180427 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180427 2 L4
MLFH540220180427_CKDL210001608-1a-AK31398-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH540220180427 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH540220180427 2 L5
MLFH550120180312_CKDL210001608-1a-AK7838-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180312 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550120180312 1 L4
MLFH550120180312_CKDL210001608-1a-AK7838-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180312 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120180312 2 L4
MLFH550120180312_CKDL210001608-1a-AK7838-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550120180312 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120180312 2 L5
MLFH550120180326_CKDL210001608-1a-AK34069-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180326 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550120180326 1 L4
MLFH550120180326_CKDL210001608-1a-AK34069-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180326 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120180326 2 L4
MLFH550120180326_CKDL210001608-1a-AK34069-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550120180326 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120180326 2 L5
MLFH550120180412_CKDL210001608-1a-AK34070-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180412 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550120180412 1 L4
MLFH550120180412_CKDL210001608-1a-AK34070-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550120180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120180412 2 L4
MLFH550120180412_CKDL210001608-1a-AK34070-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550120180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120180412 2 L5
MLFH550120190506_CKDL210001608-1a-AK28238-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190506 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550120190506 1 L4
MLFH550120190506_CKDL210001608-1a-AK28238-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120190506 2 L4
MLFH550120190506_CKDL210001608-1a-AK28238-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550120190506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120190506 2 L5
MLFH550120190521_CKDL210001608-1a-AK9787-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190521 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550120190521 1 L4
MLFH550120190521_CKDL210001608-1a-AK9787-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550120190521 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120190521 2 L4
MLFH550120190521_CKDL210001608-1a-AK9787-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550120190521 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550120190521 2 L5
MLFH550220180222_CKDL210001608-1a-7UDI1539-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180222 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550220180222 1 L4
MLFH550220180222_CKDL210001608-1a-7UDI1539-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180222 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180222 2 L4
MLFH550220180222_CKDL210001608-1a-7UDI1539-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550220180222 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180222 2 L5
MLFH550220180312_CKDL210001608-1a-7UDI1971-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180312 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550220180312 1 L4
MLFH550220180312_CKDL210001608-1a-7UDI1971-AK8944_HFLJCCCX2_L4_1.fq.gz MLFH550220180312 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180312 2 L4
MLFH550220180312_CKDL210001608-1a-7UDI1971-AK8944_HFVL3CCX2_L5_1.fq.gz MLFH550220180312 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180312 2 L5
MLFH550220180326_CKDL210001608-1a-AK11638-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180326 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550220180326 1 L4
MLFH550220180326_CKDL210001608-1a-AK11638-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180326 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180326 2 L4
MLFH550220180326_CKDL210001608-1a-AK11638-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220180326 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180326 2 L5
MLFH550220180412_CKDL210001608-1a-AK33987-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180412 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550220180412 1 L4
MLFH550220180412_CKDL210001608-1a-AK33987-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180412 2 L4
MLFH550220180412_CKDL210001608-1a-AK33987-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220180412 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220180412 2 L5
MLFH550220190421_CKDL210001608-1a-AK10689-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190421 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550220190421 1 L4
MLFH550220190421_CKDL210001608-1a-AK10689-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190421 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220190421 2 L4
MLFH550220190421_CKDL210001608-1a-AK10689-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220190421 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220190421 2 L5
MLFH550220190506_CKDL210001608-1a-AK34068-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190506 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550220190506 1 L4
MLFH550220190506_CKDL210001608-1a-AK34068-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220190506 2 L4
MLFH550220190506_CKDL210001608-1a-AK34068-AK8965_HFVL3CCX2_L5_1.fq.gz MLFH550220190506 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH550220190506 2 L5
MLFH550220190521_CKDL210001608-1a-AK31398-AK8965_HFLJCCCX2_L4_1.fq.gz MLFH550220190521 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH550220190521 1 L4
