CODES SITE PLOT DATE SAMPLE_ID NUMBER_FLOWERS_COLLECTED COMMENTS1 COMMENTS2 COMMENTS3 D RECODE
FH 49 9 20190521 FH-49-9-20190521 7 na na  2019-05-21 FH
FH 49 10 20190521 FH-49-10-20190521 16 na na  2019-05-21 FH
FH 49 11 20190521 FH-49-11-20190521 4 na na  2019-05-21 FH
FH 49 12 20190521 FH-49-12-20190521 5 na na  2019-05-21 FH
SB 49 1 20190813 SB-49-1-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 2 20190813 SB-49-2-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 3 20190813 SB-49-3-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 4 20190813 SB-49-4-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 5 20190813 SB-49-5-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 6 20190813 SB-49-6-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 7 20190813 SB-49-7-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 8 20190813 SB-49-8-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 9 20190813 SB-49-9-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 10 20190813 SB-49-10-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 11 20190813 SB-49-11-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
SB 49 12 20190813 SB-49-12-20190813 NA 9 subsamples of substrate, 2nd season na  2019-08-13 SB
FH 52 1 20190322 FH-52_1_20190322 5 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 2 20190322 FH-52_2_20190322 0 na samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 3 20190322 FH-52_3_20190322 0 na samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 4 20190322 FH-52_4_20190322 2 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 5 20190322 FH-52_5_20190322 2 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 6 20190322 FH-52_6_20190322 2 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 7 20190322 FH-52_7_20190322 2 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 8 20190322 FH-52_8_20190322 2 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 9 20190322 FH-52_9_20190322 21 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 10 20190322 FH-52_10_20190322 15 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 11 20190322 FH-52_11_20190322 16 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 12 20190322 FH-52_12_20190322 16 Draba verna can not be completely excluded in the samples, as there were many samples sent to Niek: 26.6.2019  2019-03-22 FH
FH 52 1 20190402 FH-52_1_20190402 1 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 2 20190402 FH-52_2_20190402 0 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 3 20190402 FH-52_3_20190402 4 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 4 20190402 FH-52_4_20190402 10 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 5 20190402 FH-52_5_20190402 3 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 6 20190402 FH-52_6_20190402 0 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 7 20190402 FH-52_7_20190402 40 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 8 20190402 FH-52_8_20190402 15 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 9 20190402 FH-52_9_20190402 100 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 10 20190402 FH-52_10_20190402 70 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 11 20190402 FH-52_11_20190402 50 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 12 20190402 FH-52_12_20190402 20 na samples sent to Niek: 26.6.2019  2019-04-02 FH
FH 52 1 20190417 FH-52_1_20190417 5 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 2 20190417 FH-52_2_20190417 10 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 3 20190417 FH-52_3_20190417 50 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 4 20190417 FH-52_4_20190417 15 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 5 20190417 FH-52_5_20190417 5 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 6 20190417 FH-52_6_20190417 35 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 7 20190417 FH-52_7_20190417 75 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 8 20190417 FH-52_8_20190417 40 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 9 20190417 FH-52_9_20190417 100 250 plants flowering samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 10 20190417 FH-52_10_20190417 80 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 11 20190417 FH-52_11_20190417 80 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 12 20190417 FH-52_12_20190417 80 na samples sent to Niek: 26.6.2019  2019-04-17 FH
FH 52 1 20190426 FH-52_1_20190426 8 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 2 20190426 FH-52_2_20190426 5 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 3 20190426 FH-52_3_20190426 35 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 4 20190426 FH-52_4_20190426 12 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 5 20190426 FH-52_5_20190426 3 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 6 20190426 FH-52_6_20190426 13 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 7 20190426 FH-52_7_20190426 12 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 8 20190426 FH-52_8_20190426 25 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 9 20190426 FH-52_9_20190426 44 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 10 20190426 FH-52_10_20190426 13 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 11 20190426 FH-52_11_20190426 26 na samples sent to Niek: 26.6.2019  2019-04-26 FH
FH 52 12 20190426 FH-52_12_20190426 27 na samples sent to Niek: 26.6.2019  2019-04-26 FH
SB 52 1 20190614 SB-52_1_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 2 20190614 SB-52_2_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 3 20190614 SB-52_3_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 4 20190614 SB-52_4_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 5 20190614 SB-52_5_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 6 20190614 SB-52_6_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 7 20190614 SB-52_7_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 8 20190614 SB-52_8_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 9 20190614 SB-52_9_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 10 20190614 SB-52_10_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 11 20190614 SB-52_11_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
SB 52 12 20190614 SB-52_12_20190614 na na samples sent to Niek: 26.6.2019  2019-06-14 SB
FH 53 1 20190426 FH-53-01-20190426 28 na na  2019-04-26 FH
FH 53 2 20190426 FH-53-02-20190426 63 na na  2019-04-26 FH
FH 53 3 20190426 FH-53-03-20190426 49 na na  2019-04-26 FH
FH 53 4 20190426 FH-53-04-20190426 71 na na  2019-04-26 FH
FH 53 5 20190426 FH-53-05-20190426 38 na na  2019-04-26 FH
FH 53 6 20190426 FH-53-06-20190426 24 na na  2019-04-26 FH
FH 53 7 20190426 FH-53-07-20190426 57 na na  2019-04-26 FH
FH 53 8 20190426 FH-53-08-20190426 42 na na  2019-04-26 FH
FH 53 9 20190426 FH-53-09-20190426 32 na na  2019-04-26 FH
FH 53 10 20190426 FH-53-10-20190426 5 na na  2019-04-26 FH
FH 53 11 20190426 FH-53-11-20190426 52 na na  2019-04-26 FH
FH 53 12 20190426 FH-53-12-20190426 13 na na  2019-04-26 FH
FH 53 1 20190417 FH-53-01-20190417 113 na na  2019-04-17 FH
FH 53 2 20190417 FH-53-02-20190417 117 na na  2019-04-17 FH
FH 53 3 20190417 FH-53-03-20190417 112 na na  2019-04-17 FH
FH 53 4 20190417 FH-53-04-20190417 108 na na  2019-04-17 FH
FH 53 5 20190417 FH-53-05-20190417 102 na na  2019-04-17 FH
FH 53 6 20190417 FH-53-06-20190417 112 na na  2019-04-17 FH
FH 53 7 20190417 FH-53-07-20190417 108 na na  2019-04-17 FH
FH 53 8 20190417 FH-53-08-20190417 99 na na  2019-04-17 FH
FH 53 9 20190417 FH-53-09-20190417 110 na na  2019-04-17 FH
FH 53 10 20190417 FH-53-10-20190417 6 na na  2019-04-17 FH
FH 53 11 20190417 FH-53-11-20190417 100 na na  2019-04-17 FH
FH 53 12 20190417 FH-53-12-20190417 2 na na  2019-04-17 FH
FH 53 1 20190405 FH-53-01-20190405 45 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
FH 53 2 20190405 FH-53-02-20190405 37 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
FH 53 3 20190405 FH-53-03-20190405 29 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
FH 53 4 20190405 FH-53-04-20190405 45 > 100 plants na  2019-04-05 FH
FH 53 5 20190405 FH-53-05-20190405 26 > 100 plants na  2019-04-05 FH
FH 53 6 20190405 FH-53-06-20190405 28 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
FH 53 7 20190405 FH-53-07-20190405 23 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
FH 53 8 20190405 FH-53-08-20190405 6 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
FH 53 9 20190405 FH-53-09-20190405 66 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
FH 53 10 20190405 FH-53-10-20190405 2 17 small rosettes, may increase as there are several seedlings in 2 leaf stge visible, flower sample may be contaminated with other species! na  2019-04-05 FH
FH 53 11 20190405 FH-53-11-20190405 41 > 100 plants, most are very tiny and full of anthocyanins, impossible to count or estimate exact number na  2019-04-05 FH
SB 53 1 20190820 SB-53-1-20190820 na na na  2019-08-20 SB
SB 53 2 20190820 SB-53-1-20190821 na na na  2019-08-20 SB
SB 53 3 20190820 SB-53-1-20190822 na na na  2019-08-20 SB
SB 53 4 20190820 SB-53-1-20190823 na na na  2019-08-20 SB
SB 53 5 20190820 SB-53-1-20190824 na na na  2019-08-20 SB
SB 53 6 20190820 SB-53-1-20190825 na na na  2019-08-20 SB
SB 53 7 20190820 SB-53-1-20190826 na na na  2019-08-20 SB
SB 53 8 20190820 SB-53-1-20190827 na na na  2019-08-20 SB
SB 53 9 20190820 SB-53-1-20190828 na na na  2019-08-20 SB
SB 53 10 20190820 SB-53-1-20190829 na na na  2019-08-20 SB
SB 53 11 20190820 SB-53-1-20190830 na na na  2019-08-20 SB
SB 53 12 20190820 SB-53-1-20190831 na na na  2019-08-20 SB
FH 55 4 20190405 FH-55-4-20190405 1 All plants that were flowering na  2019-04-05 FH
FH 55 5 20190405 FH-55-5-20190405 1 All plants that were flowering na  2019-04-05 FH
FH 55 6 20190405 FH-55-6-20190405 1 All plants that were flowering na  2019-04-05 FH
FH 55 10 20190405 FH-55-10-20190405 1 All plants that were flowering na  2019-04-05 FH
FH 55 2 20190421 FH-55-2-20190421 7 Some very small plants (with only 1 flower + 1 bud) were not sampled  na  2019-04-21 FH
FH 55 3 20190421 FH-55-3-20190421 4 Some very small plants (with only 1 flower + 1 bud) were not sampled  na  2019-04-21 FH
FH 55 5 20190421 FH-55-5-20190421 9 Some very small plants (with only 1 flower + 1 bud) were not sampled  na  2019-04-21 FH
FH 55 6 20190421 FH-55-6-20190421 5 Some very small plants (with only 1 flower + 1 bud) were not sampled  na  2019-04-21 FH
FH 55 8 20190421 FH-55-8-20190421 7 All plants that were flowering na  2019-04-21 FH
FH 55 12 20190421 FH-55-12-20190421 2 All plants that were flowering na  2019-04-21 FH
FH 55 1 20190506 FH-55-1-20190506 2 one very small plant (with only 1 flower) was not sampled  na  2019-05-06 FH
FH 55 2 20190506 FH-55-2-20190506 6 Very small plants (with only 1 flower) were not sampled  na  2019-05-06 FH
FH 55 3 20190506 FH-55-3-20190506 4 Very small plants (with only 1 flower) were not sampled  na  2019-05-06 FH
FH 55 4 20190506 FH-55-4-20190506 4 na na  2019-05-06 FH
FH 55 5 20190506 FH-55-5-20190506 16 Very small plants (with only 1 flower) were not sampled  na  2019-05-06 FH
FH 55 6 20190506 FH-55-6-20190506 7 Very small plants (with only 1 flower) were not sampled  na  2019-05-06 FH
FH 55 8 20190506 FH-55-8-20190506 6 Very small plants (with only 1 flower) were not sampled  na  2019-05-06 FH
FH 55 10 20190506 FH-55-10-20190506 1 na na  2019-05-06 FH
FH 55 12 20190506 FH-55-12-20190506 6 Very small plants (with only 1 flower) were not sampled  na  2019-05-06 FH
FH 55 1 20190521 FH-55-1-20190521 1 na na  2019-05-21 FH
FH 55 2 20190521 FH-55-2-20190521 9 Very small plants (with only 1 flower) were not sampled  na  2019-05-21 FH
FH 55 3 20190521 FH-55-3-20190521 3 Very small plants (with only 1 flower) were not sampled  na  2019-05-21 FH
FH 55 4 20190521 FH-55-4-20190521 1 na na  2019-05-21 FH
FH 55 5 20190521 FH-55-5-20190521 18 Very small plants (with only 1 flower) were not sampled  na  2019-05-21 FH
FH 55 6 20190521 FH-55-6-20190521 21 Very small plants (with only 1 flower) were not sampled  na  2019-05-21 FH
FH 55 8 20190521 FH-55-8-20190521 6 Very small plants (with only 1 flower) were not sampled  na  2019-05-21 FH
FH 55 10 20190521 FH-55-10-20190521 1 na na  2019-05-21 FH
FH 55 12 20190521 FH-55-12-20190521 7 Very small plants (with only 1 flower) were not sampled  na  2019-05-21 FH
SB 55 1 20190913 SB-55-1-20190913 na na na  2019-09-13 SB
SB 55 2 20190913 SB-55-2-20190913 na na na  2019-09-13 SB
SB 55 3 20190913 SB-55-3-20190913 na na na  2019-09-13 SB
SB 55 4 20190913 SB-55-4-20190913 na na na  2019-09-13 SB
SB 55 5 20190913 SB-55-5-20190913 na na na  2019-09-13 SB
SB 55 6 20190913 SB-55-6-20190913 na na na  2019-09-13 SB
SB 55 7 20190913 SB-55-7-20190913 na na na  2019-09-13 SB
SB 55 8 20190913 SB-55-8-20190913 na na na  2019-09-13 SB
SB 55 9 20190913 SB-55-9-20190913 na na na  2019-09-13 SB
SB 55 10 20190913 SB-55-10-20190913 na na na  2019-09-13 SB
SB 55 11 20190913 SB-55-11-20190913 na na na  2019-09-13 SB
SB 55 12 20190913 SB-55-12-20190913 na na na  2019-09-13 SB
FH 57 3G 20180116 FH-57-3G-20180116 3 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 1G 20180116 FH-57-1G-20180116 15 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 second generation + third generation 2018-01-16 FH
FH 57 4G 20180116 FH-57-4G-20180116 6 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 6G 20180116 FH-57-6G-20180116 1 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 7G 20180116 FH-57-7G-20180116 7 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 9G 20180116 FH-57-9G-20180116 5 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 13G 20180116 FH-57-1G-20180116 4 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 15G 20180116 FH-57-13G-20180116 4 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 16G 20180116 FH-57-16G-20180116 3 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 18G 20180116 FH-57-18G-20180116 3 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 1G 20180116 FH-57-1G-20180129 9 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 second generation + third generation 2018-01-16 FH
FH 57 3G 20180116 FH-57-3G-20180129 3 sent to Tubingen on June 24, 2019 NB these are in fact 2019 samples i.s.o. 2018 third generation 2018-01-16 FH
FH 57 1G 20190223 FH-57-1G-20190213 6 sent to Tubingen on June 24, 2019 na second generation + third generation 2019-02-23 FH
FH 57 3G 20190223 FH-57-3G-20190213 4 sent to Tubingen on June 24, 2019 na third generation 2019-02-23 FH
FH 57 1G 20190227 FH-57-1G-20190227 22 sent to Tubingen on June 24, 2019 na second generation + third generation 2019-02-27 FH
FH 57 3G 20190227 FH-57-1G-20190227 13 sent to Tubingen on June 24, 2019 na third generation 2019-02-27 FH
FH 57 4G 20190227 FH-57-1G-20190227 6 sent to Tubingen on June 24, 2019 na third generation 2019-02-27 FH
FH 57 6G 20190227 FH-57-1G-20190227 1 sent to Tubingen on June 24, 2019 na third generation 2019-02-27 FH
FH 57 9G 20190227 FH-57-1G-20190227 3 sent to Tubingen on June 24, 2019 na third generation 2019-02-27 FH
FH 57 10G 20190227 FH-57-1G-20190227 4 sent to Tubingen on June 24, 2019 na third generation 2019-02-27 FH
FH 57 1G 20190313 FH-57-1G-20190313 9 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 3G 20190313 FH-57-3G-20190313 4 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 4G 20190313 FH-57-4G-20190313 9 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 6G 20190313 FH-57-6G-20190313 3 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 7G 20190313 FH-57-7G-20190313 12 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 9G 20190313 FH-57-9G-20190313 8 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 10G 20190313 FH-57-10G-20190313 8 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 12G 20190313 FH-57-12G-20190313 5 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 13G 20190313 FH-57-13G-20190313 13 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 16G 20190313 FH-57-16G-20190313 9 sent to Tubingen on June 24, 2019 na third generation 2019-03-13 FH
FH 57 1G 20190327 FH-57-1G-20190327 30 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 3G 20190327 FH-57-3G-20190327 57 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 4G 20190327 FH-57-4G-20190327 96 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 6G 20190327 FH-57-6G-20190327 24 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 7G 20190327 FH-57-7G-20190327 44 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 9G 20190327 FH-57-9G-20190327 48 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 10G 20190327 FH-57-10G-20190327 29 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 12G 20190327 FH-57-12G-20190327 33 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 13G 20190327 FH-57-13G-20190327 22 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 15G 20190327 FH-57-15G-20190327 48 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 16G 20190327 FH-57-16G-20190327 21 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 18G 20190327 FH-57-18G-20190327 25 sent to Tubingen on June 24, 2019 na third generation 2019-03-27 FH
FH 57 1G 20190410 FH-57-1G-20190410 69 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 3G 20190410 FH-57-3G-20190410 197 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 4G 20190410 FH-57-4G-20190410 202 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 6G 20190410 FH-57-6G-20190410 53 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 7G 20190410 FH-57-7G-20190410 105 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 9G 20190410 FH-57-9G-20190410 76 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 10G 20190410 FH-57-10G-20190410 72 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 12G 20190410 FH-57-12G-20190410 117 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 13G 20190410 FH-57-13G-20190410 86 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 15G 20190410 FH-57-15G-20190410 75 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 16G 20190410 FH-57-16G-20190410 114 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 18G 20190410 FH-57-18G-20190410 32 sent to Tubingen on June 24, 2019 na third generation 2019-04-10 FH
FH 57 1G 20190424 FH-57-1G-20190424 27 sent to Tubingen on June 24, 2019 na third generation 2019-04-24 FH
FH 57 3G 20190424 FH-57-3G-20190424 35 sent to Tubingen on June 24, 2019 na third generation 2019-04-24 FH
FH 57 4G 20190424 FH-57-4G-20190424 54 sent to Tubingen on June 24, 2019 na third generation 2019-04-24 FH
FH 57 6G 20190424 FH-57-6G-20190424 27 sent to Tubingen on June 24, 2019 na third generation 2019-04-24 FH
FH 57 7G 20190424 FH-57-7G-20190424 21 sent to Tubingen on June 24, 2019 na third generation 2019-04-24 FH
