"sampleid","code","site","plot","date","year","month","day","flowerscollected","isreplicate","isfailedlabwork","isdispersion","sampleid_alternative","generation","generation_merge57","mapped_reads","coverage","usesample","weighted_mean_coverage"
"MLFH460320200417","FH",46,3,"20200417",2020,4,17,75,FALSE,FALSE,FALSE,NA,3,3,8438232,8.438232,TRUE,7.19941798507463
"MLFH460320200430","FH",46,3,"20200430",2020,4,30,37,FALSE,FALSE,FALSE,NA,3,3,6646792,6.646792,TRUE,7.19941798507463
"MLFH460320200515","FH",46,3,"20200515",2020,5,15,51,FALSE,FALSE,FALSE,NA,3,3,5438191,5.438191,TRUE,7.19941798507463
"MLFH460320200529","FH",46,3,"20200529",2020,5,29,5,FALSE,FALSE,FALSE,NA,3,3,7220795,7.220795,TRUE,7.19941798507463
"MLFH460420180404","FH",46,4,"20180404",2018,4,4,100,FALSE,FALSE,FALSE,NA,1,1,9437011,9.437011,TRUE,8.89776187671233
"MLFH460420180418","FH",46,4,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,7834992,7.834992,TRUE,8.89776187671233
"MLFH460420180502","FH",46,4,"20180502",2018,5,2,52,FALSE,FALSE,FALSE,NA,1,1,9372994,9.372994,TRUE,8.89776187671233
"MLFH460420180516","FH",46,4,"20180516",2018,5,16,40,FALSE,FALSE,FALSE,NA,1,1,9588762,9.588762,TRUE,8.89776187671233
"MLFH460420190410","FH",46,4,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,6249685,6.249685,TRUE,5.70057315887851
"MLFH460420190424","FH",46,4,"20190424",2019,4,24,70,FALSE,FALSE,FALSE,NA,2,2,5243812,5.243812,TRUE,5.70057315887851
"MLFH460420190508","FH",46,4,"20190508",2019,5,8,27,FALSE,FALSE,FALSE,NA,2,2,5546825,5.546825,TRUE,5.70057315887851
"MLFH460420190522","FH",46,4,"20190522",2019,5,22,17,FALSE,FALSE,FALSE,NA,2,2,4595473,4.595473,TRUE,5.70057315887851
"MLFH460420200403","FH",46,4,"20200403",2020,4,3,100,FALSE,FALSE,FALSE,NA,3,3,10667609,10.667609,TRUE,8.79423423220974
"MLFH460420200417","FH",46,4,"20200417",2020,4,17,76,FALSE,FALSE,FALSE,NA,3,3,8488463,8.488463,TRUE,8.79423423220974
"MLFH460420200430","FH",46,4,"20200430",2020,4,30,26,FALSE,FALSE,FALSE,NA,3,3,6868612,6.868612,TRUE,8.79423423220974
"MLFH460420200515","FH",46,4,"20200515",2020,5,15,60,FALSE,FALSE,FALSE,NA,3,3,7219257,7.219257,TRUE,8.79423423220974
"MLFH460420200529","FH",46,4,"20200529",2020,5,29,5,FALSE,FALSE,FALSE,NA,3,3,4887424,4.887424,TRUE,8.79423423220974
"MLFH460520180404","FH",46,5,"20180404",2018,4,4,138,FALSE,FALSE,FALSE,NA,1,1,8568965,8.568965,TRUE,10.3710076607143
"MLFH460520180418","FH",46,5,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,12308095,12.308095,TRUE,10.3710076607143
"MLFH460520180502","FH",46,5,"20180502",2018,5,2,62,FALSE,FALSE,FALSE,NA,1,1,11931478,11.931478,TRUE,10.3710076607143
"MLFH460520180516","FH",46,5,"20180516",2018,5,16,36,FALSE,FALSE,FALSE,NA,1,1,9210563,9.210563,TRUE,10.3710076607143
"MLFH460520190410","FH",46,5,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,6145248,6.145248,TRUE,7.02412310894942
"MLFH460520190424","FH",46,5,"20190424",2019,4,24,87,FALSE,FALSE,FALSE,NA,2,2,7847967,7.847967,TRUE,7.02412310894942
"MLFH460520190508","FH",46,5,"20190508",2019,5,8,50,FALSE,FALSE,FALSE,NA,2,2,7512575,7.512575,TRUE,7.02412310894942
"MLFH460520190522","FH",46,5,"20190522",2019,5,22,20,FALSE,FALSE,FALSE,NA,2,2,6613648,6.613648,TRUE,7.02412310894942
"MLFH460520200403","FH",46,5,"20200403",2020,4,3,91,FALSE,FALSE,FALSE,NA,3,3,7098367,7.098367,TRUE,6.47373167336683
"MLFH460520200417","FH",46,5,"20200417",2020,4,17,40,FALSE,FALSE,FALSE,NA,3,3,5193115,5.193115,TRUE,6.47373167336683
"MLFH460520200430","FH",46,5,"20200430",2020,4,30,35,FALSE,FALSE,FALSE,NA,3,3,6676394,6.676394,TRUE,6.47373167336683
"MLFH460520200515","FH",46,5,"20200515",2020,5,15,31,FALSE,FALSE,FALSE,NA,3,3,6221682,6.221682,TRUE,6.47373167336683
"MLFH460520200529","FH",46,5,"20200529",2020,5,29,2,FALSE,FALSE,FALSE,NA,3,3,4025337,4.025337,TRUE,6.47373167336683
"MLFH460620180404","FH",46,6,"20180404",2018,4,4,108,FALSE,FALSE,FALSE,NA,1,1,1898866,1.898866,TRUE,5.05251650581395
"MLFH460620180418","FH",46,6,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,8360477,8.360477,TRUE,5.05251650581395
"MLFH460620180502","FH",46,6,"20180502",2018,5,2,110,FALSE,FALSE,FALSE,NA,1,1,5128127,5.128127,TRUE,5.05251650581395
"MLFH460620180516","FH",46,6,"20180516",2018,5,16,26,FALSE,FALSE,FALSE,NA,1,1,5109480,5.10948,TRUE,5.05251650581395
"MLFH460620190410","FH",46,6,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,6944567,6.944567,TRUE,8.41764748826291
"MLFH460620190424","FH",46,6,"20190424",2019,4,24,54,FALSE,FALSE,FALSE,NA,2,2,10377057,10.377057,TRUE,8.41764748826291
"MLFH460620190508","FH",46,6,"20190508",2019,5,8,48,FALSE,FALSE,FALSE,NA,2,2,9770295,9.770295,TRUE,8.41764748826291
"MLFH460620190522","FH",46,6,"20190522",2019,5,22,11,FALSE,FALSE,FALSE,NA,2,2,6287907,6.287907,TRUE,8.41764748826291
"MLFH460620200403","FH",46,6,"20200403",2020,4,3,95,FALSE,FALSE,FALSE,NA,3,3,9399924,9.399924,TRUE,7.34317493269231
"MLFH460620200417","FH",46,6,"20200417",2020,4,17,45,FALSE,FALSE,FALSE,NA,3,3,5710838,5.710838,TRUE,7.34317493269231
"MLFH460620200430","FH",46,6,"20200430",2020,4,30,34,FALSE,FALSE,FALSE,NA,3,3,5925434,5.925434,TRUE,7.34317493269231
"MLFH460620200515","FH",46,6,"20200515",2020,5,15,31,FALSE,FALSE,FALSE,NA,3,3,5063951,5.063951,TRUE,7.34317493269231
"MLFH460620200529","FH",46,6,"20200529",2020,5,29,3,FALSE,FALSE,FALSE,NA,3,3,6317553,6.317553,TRUE,7.34317493269231
"MLFH460720180404","FH",46,7,"20180404",2018,4,4,56,FALSE,FALSE,FALSE,NA,1,1,7391443,7.391443,TRUE,6.79544272597865
"MLFH460720180418","FH",46,7,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,6162123,6.162123,TRUE,6.79544272597865
"MLFH460720180502","FH",46,7,"20180502",2018,5,2,94,FALSE,FALSE,FALSE,NA,1,1,7196307,7.196307,TRUE,6.79544272597865
"MLFH460720180516","FH",46,7,"20180516",2018,5,16,31,FALSE,FALSE,FALSE,NA,1,1,6546240,6.54624,TRUE,6.79544272597865
"MLFH460720190410","FH",46,7,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,6766358,6.766358,TRUE,6.01636323786408
"MLFH460720190424","FH",46,7,"20190424",2019,4,24,61,FALSE,FALSE,FALSE,NA,2,2,5136347,5.136347,TRUE,6.01636323786408
"MLFH460720190508","FH",46,7,"20190508",2019,5,8,25,FALSE,FALSE,FALSE,NA,2,2,5732444,5.732444,TRUE,6.01636323786408
"MLFH460720190522","FH",46,7,"20190522",2019,5,22,20,FALSE,FALSE,FALSE,NA,2,2,5305338,5.305338,TRUE,6.01636323786408
"MLFH460720200403","FH",46,7,"20200403",2020,4,3,100,FALSE,FALSE,FALSE,NA,3,3,8190414,8.190414,TRUE,7.3030241
"MLFH460720200417","FH",46,7,"20200417",2020,4,17,41,FALSE,FALSE,FALSE,NA,3,3,6710487,6.710487,TRUE,7.3030241
"MLFH460720200430","FH",46,7,"20200430",2020,4,30,30,FALSE,FALSE,FALSE,NA,3,3,5936836,5.936836,TRUE,7.3030241
"MLFH460720200515","FH",46,7,"20200515",2020,5,15,26,FALSE,FALSE,FALSE,NA,3,3,6692786,6.692786,TRUE,7.3030241
"MLFH460720200529","FH",46,7,"20200529",2020,5,29,3,FALSE,FALSE,FALSE,NA,3,3,4771979,4.771979,TRUE,7.3030241
"MLFH460820180404","FH",46,8,"20180404",2018,4,4,100,FALSE,FALSE,FALSE,NA,1,1,7233718,7.233718,TRUE,8.49660093883792
"MLFH460820180418","FH",46,8,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,10363498,10.363498,TRUE,8.49660093883792
"MLFH460820180502","FH",46,8,"20180502",2018,5,2,90,FALSE,FALSE,FALSE,NA,1,1,8893438,8.893438,TRUE,8.49660093883792
"MLFH460820180516","FH",46,8,"20180516",2018,5,16,37,FALSE,FALSE,FALSE,NA,1,1,5898851,5.898851,TRUE,8.49660093883792
"MLFH460820190410","FH",46,8,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,6371621,6.371621,TRUE,5.50450580722892
"MLFH460820190424","FH",46,8,"20190424",2019,4,24,26,FALSE,FALSE,FALSE,NA,2,2,3948719,3.948719,TRUE,5.50450580722892
"MLFH460820190508","FH",46,8,"20190508",2019,5,8,25,FALSE,FALSE,FALSE,NA,2,2,4813175,4.813175,TRUE,5.50450580722892
"MLFH460820190522","FH",46,8,"20190522",2019,5,22,15,FALSE,FALSE,FALSE,NA,2,2,3572653,3.572653,TRUE,5.50450580722892
"MLFH460820200403","FH",46,8,"20200403",2020,4,3,100,FALSE,FALSE,FALSE,NA,3,3,6876518,6.876518,TRUE,7.13137173513513
"MLFH460820200417","FH",46,8,"20200417",2020,4,17,38,FALSE,FALSE,FALSE,NA,3,3,7660546,7.660546,TRUE,7.13137173513513
"MLFH460820200430","FH",46,8,"20200430",2020,4,30,26,FALSE,FALSE,FALSE,NA,3,3,7139840,7.13984,TRUE,7.13137173513513
"MLFH460820200515","FH",46,8,"20200515",2020,5,15,21,FALSE,FALSE,FALSE,NA,3,3,7376923,7.376923,TRUE,7.13137173513513
"MLFH460920180404","FH",46,9,"20180404",2018,4,4,100,FALSE,FALSE,FALSE,NA,1,1,6004924,6.004924,TRUE,6.80045627607362
"MLFH460920180418","FH",46,9,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,6413075,6.413075,TRUE,6.80045627607362
"MLFH460920180502","FH",46,9,"20180502",2018,5,2,91,FALSE,FALSE,FALSE,NA,1,1,8072831,8.072831,TRUE,6.80045627607362
"MLFH460920180516","FH",46,9,"20180516",2018,5,16,35,FALSE,FALSE,FALSE,NA,1,1,6872035,6.872035,TRUE,6.80045627607362
"MLFH460920190410","FH",46,9,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,8070017,8.070017,TRUE,7.791649235
"MLFH460920190424","FH",46,9,"20190424",2019,4,24,48,FALSE,FALSE,FALSE,NA,2,2,7433467,7.433467,TRUE,7.791649235
"MLFH460920190508","FH",46,9,"20190508",2019,5,8,33,FALSE,FALSE,FALSE,NA,2,2,7526745,7.526745,TRUE,7.791649235
"MLFH460920190522","FH",46,9,"20190522",2019,5,22,19,FALSE,FALSE,FALSE,NA,2,2,7691534,7.691534,TRUE,7.791649235
"MLFH460920200403","FH",46,9,"20200403",2020,4,3,100,FALSE,FALSE,FALSE,NA,3,3,7454910,7.45491,TRUE,8.19990915891473
"MLFH460920200417","FH",46,9,"20200417",2020,4,17,79,FALSE,FALSE,FALSE,NA,3,3,9435209,9.435209,TRUE,8.19990915891473
"MLFH460920200430","FH",46,9,"20200430",2020,4,30,38,FALSE,FALSE,FALSE,NA,3,3,7686081,7.686081,TRUE,8.19990915891473
"MLFH460920200515","FH",46,9,"20200515",2020,5,15,35,FALSE,FALSE,FALSE,NA,3,3,8292720,8.29272,TRUE,8.19990915891473
"MLFH460920200529","FH",46,9,"20200529",2020,5,29,6,FALSE,FALSE,FALSE,NA,3,3,7064629,7.064629,TRUE,8.19990915891473
"MLFH461020180404","FH",46,10,"20180404",2018,4,4,99,FALSE,FALSE,FALSE,NA,1,1,7993474,7.993474,TRUE,8.07137848275862
"MLFH461020180418","FH",46,10,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,7831646,7.831646,TRUE,8.07137848275862
"MLFH461020180502","FH",46,10,"20180502",2018,5,2,93,FALSE,FALSE,FALSE,NA,1,1,8798623,8.798623,TRUE,8.07137848275862
"MLFH461020180516","FH",46,10,"20180516",2018,5,16,27,FALSE,FALSE,FALSE,NA,1,1,6739973,6.739973,TRUE,8.07137848275862
"MLFH461020190410","FH",46,10,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,7154647,7.154647,TRUE,6.5425265050505
"MLFH461020190424","FH",46,10,"20190424",2019,4,24,42,FALSE,FALSE,FALSE,NA,2,2,9834658,9.834658,TRUE,6.5425265050505
"MLFH461020190508","FH",46,10,"20190508",2019,5,8,30,FALSE,FALSE,FALSE,NA,2,2,3513844,3.513844,TRUE,6.5425265050505
"MLFH461020190522","FH",46,10,"20190522",2019,5,22,26,FALSE,FALSE,FALSE,NA,2,2,2364792,2.364792,TRUE,6.5425265050505
"MLFH461020200403","FH",46,10,"20200403",2020,4,3,100,FALSE,FALSE,FALSE,NA,3,3,2305423,2.305423,TRUE,4.47762157635468
"MLFH461020200417","FH",46,10,"20200417",2020,4,17,45,FALSE,FALSE,FALSE,NA,3,3,6800220,6.80022,TRUE,4.47762157635468
"MLFH461020200430","FH",46,10,"20200430",2020,4,30,28,FALSE,FALSE,FALSE,NA,3,3,6214431,6.214431,TRUE,4.47762157635468
"MLFH461020200515","FH",46,10,"20200515",2020,5,15,28,FALSE,FALSE,FALSE,NA,3,3,6781639,6.781639,TRUE,4.47762157635468
"MLFH461020200529","FH",46,10,"20200529",2020,5,29,2,FALSE,FALSE,FALSE,NA,3,3,4257510,4.25751,TRUE,4.47762157635468
"MLFH461120180404","FH",46,11,"20180404",2018,4,4,88,FALSE,FALSE,FALSE,NA,1,1,5215647,5.215647,TRUE,6.90965708598726
"MLFH461120180418","FH",46,11,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,6712625,6.712625,TRUE,6.90965708598726
"MLFH461120180502","FH",46,11,"20180502",2018,5,2,103,FALSE,FALSE,FALSE,NA,1,1,8346876,8.346876,TRUE,6.90965708598726
"MLFH461120180516","FH",46,11,"20180516",2018,5,16,23,FALSE,FALSE,FALSE,NA,1,1,7811507,7.811507,TRUE,6.90965708598726
"MLFH461120190410","FH",46,11,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,7682822,7.682822,TRUE,7.51295440769231
"MLFH461120190424","FH",46,11,"20190424",2019,4,24,13,FALSE,FALSE,FALSE,NA,2,2,6507991,6.507991,TRUE,7.51295440769231
"MLFH461120190508","FH",46,11,"20190508",2019,5,8,12,FALSE,FALSE,FALSE,NA,2,2,7391210,7.39121,TRUE,7.51295440769231
"MLFH461120190522","FH",46,11,"20190522",2019,5,22,5,FALSE,FALSE,FALSE,NA,2,2,7020694,7.020694,TRUE,7.51295440769231
"MLFH461120200403","FH",46,11,"20200403",2020,4,3,100,FALSE,FALSE,FALSE,NA,3,3,8936741,8.936741,TRUE,8.93794241525424
"MLFH461120200417","FH",46,11,"20200417",2020,4,17,59,FALSE,FALSE,FALSE,NA,3,3,5976675,5.976675,TRUE,8.93794241525424
"MLFH461120200430","FH",46,11,"20200430",2020,4,30,48,FALSE,FALSE,FALSE,NA,3,3,10406115,10.406115,TRUE,8.93794241525424
"MLFH461120200515","FH",46,11,"20200515",2020,5,15,22,FALSE,FALSE,FALSE,NA,3,3,11999641,11.999641,TRUE,8.93794241525424
"MLFH461120200529","FH",46,11,"20200529",2020,5,29,7,FALSE,FALSE,FALSE,NA,3,3,14224409,14.224409,TRUE,8.93794241525424
"MLFH461220180404","FH",46,12,"20180404",2018,4,4,52,FALSE,FALSE,FALSE,NA,1,1,7705226,7.705226,TRUE,8.46003978661088
"MLFH461220180418","FH",46,12,"20180418",2018,4,18,100,FALSE,FALSE,FALSE,NA,1,1,8931872,8.931872,TRUE,8.46003978661088
"MLFH461220180502","FH",46,12,"20180502",2018,5,2,67,FALSE,FALSE,FALSE,NA,1,1,8922111,8.922111,TRUE,8.46003978661088
"MLFH461220180516","FH",46,12,"20180516",2018,5,16,20,FALSE,FALSE,FALSE,NA,1,1,6515456,6.515456,TRUE,8.46003978661088
"MLFH461220190410","FH",46,12,"20190410",2019,4,10,100,FALSE,FALSE,FALSE,NA,2,2,7090837,7.090837,TRUE,7.01926856410256
"MLFH461220190424","FH",46,12,"20190424",2019,4,24,7,FALSE,FALSE,FALSE,NA,2,2,5298131,5.298131,TRUE,7.01926856410256
"MLFH461220190508","FH",46,12,"20190508",2019,5,8,5,FALSE,FALSE,FALSE,NA,2,2,7526175,7.526175,TRUE,7.01926856410256
"MLFH461220190522","FH",46,12,"20190522",2019,5,22,5,FALSE,FALSE,FALSE,NA,2,2,7490586,7.490586,TRUE,7.01926856410256
"MLFH461220200403","FH",46,12,"20200403",2020,4,3,100,FALSE,FALSE,FALSE,NA,3,3,9857511,9.857511,TRUE,10.7943583072289
"MLFH461220200417","FH",46,12,"20200417",2020,4,17,28,FALSE,FALSE,FALSE,NA,3,3,12216638,12.216638,TRUE,10.7943583072289
"MLFH461220200430","FH",46,12,"20200430",2020,4,30,17,FALSE,FALSE,FALSE,NA,3,3,9716050,9.71605,TRUE,10.7943583072289
"MLFH461220200515","FH",46,12,"20200515",2020,5,15,18,FALSE,FALSE,FALSE,NA,3,3,14752200,14.7522,TRUE,10.7943583072289
"MLFH461220200529","FH",46,12,"20200529",2020,5,29,3,FALSE,FALSE,FALSE,NA,3,3,11111355,11.111355,TRUE,10.7943583072289
"MLFH480120180618","FH",48,1,"20180618",2018,6,18,10,FALSE,FALSE,FALSE,NA,1,1,342872,0.342872,FALSE,NA
"MLFH480120200508","FH",48,1,"20200508",2020,5,8,4,FALSE,FALSE,FALSE,NA,3,3,2406169,2.406169,TRUE,2.406169
"MLFH480220180618","FH",48,2,"20180618",2018,6,18,18,FALSE,FALSE,FALSE,NA,1,1,136572,0.136572,FALSE,NA
"MLFH480220200429","FH",48,2,"20200429",2020,4,29,28,FALSE,FALSE,FALSE,NA,3,3,2436954,2.436954,TRUE,4.486899
"MLFH480220200508","FH",48,2,"20200508",2020,5,8,12,FALSE,FALSE,FALSE,NA,3,3,9270104,9.270104,TRUE,4.486899
"MLFH480320180618","FH",48,3,"20180618",2018,6,18,10,FALSE,FALSE,FALSE,NA,1,1,6337735,6.337735,TRUE,6.337735
"MLFH480320200508","FH",48,3,"20200508",2020,5,8,5,FALSE,FALSE,FALSE,NA,3,3,5548259,5.548259,TRUE,5.548259
"MLFH480420200508","FH",48,4,"20200508",2020,5,8,15,FALSE,FALSE,FALSE,NA,3,3,3031156,3.031156,TRUE,3.031156
"MLFH480620180618","FH",48,6,"20180618",2018,6,18,10,FALSE,FALSE,FALSE,NA,1,1,5187470,5.18747,TRUE,5.18747
"MLFH480620200508","FH",48,6,"20200508",2020,5,8,7,FALSE,FALSE,FALSE,NA,3,3,2793551,2.793551,TRUE,2.793551
"MLFH480820200508","FH",48,8,"20200508",2020,5,8,4,FALSE,FALSE,FALSE,NA,3,3,3179831,3.179831,TRUE,3.179831
"MLFH480920180618","FH",48,9,"20180618",2018,6,18,12,FALSE,FALSE,FALSE,NA,1,1,10465784,10.465784,TRUE,10.465784
"MLFH480920200508","FH",48,9,"20200508",2020,5,8,6,FALSE,FALSE,FALSE,NA,3,3,4049110,4.04911,TRUE,4.04911
"MLFH481020200508","FH",48,10,"20200508",2020,5,8,5,FALSE,FALSE,FALSE,NA,3,3,1790195,1.790195,TRUE,1.790195
"MLFH481120180618","FH",48,11,"20180618",2018,6,18,17,FALSE,FALSE,FALSE,NA,1,1,5503836,5.503836,TRUE,5.503836
"MLFH481120200429","FH",48,11,"20200429",2020,4,29,11,FALSE,FALSE,FALSE,NA,3,3,1103070,1.10307,TRUE,1.9289719047619
"MLFH481120200508","FH",48,11,"20200508",2020,5,8,10,FALSE,FALSE,FALSE,NA,3,3,2837464,2.837464,TRUE,1.9289719047619
"MLFH481220180618","FH",48,12,"20180618",2018,6,18,11,FALSE,FALSE,FALSE,NA,1,1,3628775,3.628775,TRUE,3.628775
"MLFH481220200429","FH",48,12,"20200429",2020,4,29,30,FALSE,FALSE,FALSE,NA,3,3,1256788,1.256788,TRUE,2.05334118181818
"MLFH481220200508","FH",48,12,"20200508",2020,5,8,25,FALSE,FALSE,FALSE,NA,3,3,3009205,3.009205,TRUE,2.05334118181818
"MLFH490120180409","FH",49,1,"20180409",2018,4,9,94,FALSE,FALSE,FALSE,NA,1,1,17615,0.017615,FALSE,NA
"MLFH490120181025","FH",49,1,"20181025",2018,10,25,1,FALSE,FALSE,FALSE,NA,2,2,7379,0.007379,FALSE,NA
"MLFH490120181101","FH",49,1,"20181101",2018,11,1,1,FALSE,FALSE,FALSE,NA,2,2,15269408,15.269408,TRUE,27.94423972
"MLFH490120181108","FH",49,1,"20181108",2018,11,8,1,FALSE,FALSE,FALSE,NA,2,2,7123080,7.12308,TRUE,27.94423972
"MLFH490120181122","FH",49,1,"20181122",2018,11,22,1,FALSE,FALSE,FALSE,NA,2,2,261149,0.261149,FALSE,NA
"MLFH490120190405","FH",49,1,"20190405",2019,4,5,13,FALSE,FALSE,FALSE,NA,2,2,34003845,34.003845,TRUE,27.94423972
"MLFH490120190417","FH",49,1,"20190417",2019,4,17,10,FALSE,FALSE,FALSE,NA,2,2,23416352,23.416352,TRUE,27.94423972
"MLFH490220180409","FH",49,2,"20180409",2018,4,9,48,FALSE,FALSE,FALSE,NA,1,1,12350489,12.350489,TRUE,12.1699396938776
"MLFH490220180507","FH",49,2,"20180507",2018,5,7,1,FALSE,FALSE,FALSE,NA,1,1,3503573,3.503573,TRUE,12.1699396938776
"MLFH490220190320","FH",49,2,"20190320",2019,3,20,2,FALSE,FALSE,FALSE,NA,2,2,17518120,17.51812,TRUE,23.1439469459459
"MLFH490220190405","FH",49,2,"20190405",2019,4,5,16,FALSE,FALSE,FALSE,NA,2,2,32553573,32.553573,TRUE,23.1439469459459
"MLFH490220190417","FH",49,2,"20190417",2019,4,17,16,FALSE,FALSE,FALSE,NA,2,2,17425465,17.425465,TRUE,23.1439469459459
"MLFH490220190507","FH",49,2,"20190507",2019,5,7,1,FALSE,FALSE,FALSE,NA,2,2,8903519,8.903519,TRUE,23.1439469459459
"MLFH490220190521","FH",49,2,"20190521",2019,5,21,2,FALSE,FALSE,FALSE,NA,2,2,6360835,6.360835,TRUE,23.1439469459459
"MLFH490320180409","FH",49,3,"20180409",2018,4,9,85,FALSE,FALSE,FALSE,NA,1,1,7301881,7.301881,TRUE,7.16796654022989
"MLFH490320180507","FH",49,3,"20180507",2018,5,7,2,FALSE,FALSE,FALSE,NA,1,1,1476602,1.476602,TRUE,7.16796654022989
"MLFH490320190405","FH",49,3,"20190405",2019,4,5,6,FALSE,FALSE,FALSE,NA,2,2,8765977,8.765977,TRUE,9.4394405
"MLFH490320190417","FH",49,3,"20190417",2019,4,17,6,FALSE,FALSE,FALSE,NA,2,2,10112904,10.112904,TRUE,9.4394405
"MLFH490420180409","FH",49,4,"20180409",2018,4,9,22,FALSE,FALSE,FALSE,NA,1,1,7143962,7.143962,TRUE,7.143962
"MLFH490420190405","FH",49,4,"20190405",2019,4,5,2,FALSE,FALSE,FALSE,NA,2,2,6660942,6.660942,TRUE,6.67496688888889
"MLFH490420190417","FH",49,4,"20190417",2019,4,17,7,FALSE,FALSE,FALSE,NA,2,2,6678974,6.678974,TRUE,6.67496688888889
"MLFH490420190507","FH",49,4,"20190507",2019,5,7,1,FALSE,FALSE,FALSE,NA,2,2,877094,0.877094,FALSE,NA
"MLFH490520180409","FH",49,5,"20180409",2018,4,9,113,FALSE,FALSE,FALSE,NA,1,1,4577745,4.577745,TRUE,4.53922383478261
"MLFH490520180507","FH",49,5,"20180507",2018,5,7,2,FALSE,FALSE,FALSE,NA,1,1,2362778,2.362778,TRUE,4.53922383478261
"MLFH490520190405","FH",49,5,"20190405",2019,4,5,4,FALSE,FALSE,FALSE,NA,2,2,5776562,5.776562,TRUE,9.1769205625
"MLFH490520190417","FH",49,5,"20190417",2019,4,17,16,FALSE,FALSE,FALSE,NA,2,2,14039778,14.039778,TRUE,9.1769205625
"MLFH490520190507","FH",49,5,"20190507",2019,5,7,6,FALSE,FALSE,FALSE,NA,2,2,3952412,3.952412,TRUE,9.1769205625
"MLFH490520190521","FH",49,5,"20190521",2019,5,21,6,FALSE,FALSE,FALSE,NA,2,2,3700715,3.700715,TRUE,9.1769205625
"MLFH490620180409","FH",49,6,"20180409",2018,4,9,119,FALSE,FALSE,FALSE,NA,1,1,5143010,5.14301,TRUE,5.15839348333333
"MLFH490620180507","FH",49,6,"20180507",2018,5,7,1,FALSE,FALSE,FALSE,NA,1,1,6989028,6.989028,TRUE,5.15839348333333
"MLFH490620181025","FH",49,6,"20181025",2018,10,25,10,FALSE,FALSE,FALSE,NA,2,2,5595533,5.595533,TRUE,6.55752439560439
"MLFH490620181101A","FH",49,6,"20181101",2018,11,1,7,TRUE,FALSE,FALSE,"MLFH490620181101",2,2,6469126,6.469126,TRUE,6.55752439560439
"MLFH490620181101B","FH",49,6,"20181101",2018,11,1,6,TRUE,FALSE,FALSE,"MLFH490620181101",2,2,5367736,5.367736,FALSE,NA
"MLFH490620181108","FH",49,6,"20181108",2018,11,8,10,FALSE,FALSE,FALSE,NA,2,2,7634857,7.634857,TRUE,6.55752439560439
"MLFH490620181122","FH",49,6,"20181122",2018,11,22,12,FALSE,FALSE,FALSE,NA,2,2,8899631,8.899631,TRUE,6.55752439560439
"MLFH490620190320","FH",49,6,"20190320",2019,3,20,10,FALSE,FALSE,FALSE,NA,2,2,4916284,4.916284,TRUE,6.55752439560439
"MLFH490620190405","FH",49,6,"20190405",2019,4,5,19,FALSE,FALSE,FALSE,NA,2,2,5244445,5.244445,TRUE,6.55752439560439
"MLFH490620190417","FH",49,6,"20190417",2019,4,17,19,FALSE,FALSE,FALSE,NA,2,2,6742991,6.742991,TRUE,6.55752439560439
"MLFH490620190507","FH",49,6,"20190507",2019,5,7,2,FALSE,FALSE,FALSE,NA,2,2,9725036,9.725036,TRUE,6.55752439560439
"MLFH490620190521","FH",49,6,"20190521",2019,5,21,2,FALSE,FALSE,FALSE,NA,2,2,7988585,7.988585,TRUE,6.55752439560439
"MLFH490720180410","FH",49,7,"20180410",2018,4,10,107,FALSE,FALSE,FALSE,NA,1,1,10940173,10.940173,TRUE,10.8957074363636
"MLFH490720180507","FH",49,7,"20180507",2018,5,7,3,FALSE,FALSE,FALSE,NA,1,1,9309769,9.309769,TRUE,10.8957074363636
"MLFH490720181025","FH",49,7,"20181025",2018,10,25,2,FALSE,FALSE,FALSE,NA,2,2,5671448,5.671448,TRUE,5.82720374903475
"MLFH490720181108","FH",49,7,"20181108",2018,11,8,10,FALSE,FALSE,FALSE,NA,2,2,6333807,6.333807,TRUE,5.82720374903475
"MLFH490720181122","FH",49,7,"20181122",2018,11,22,9,FALSE,FALSE,FALSE,NA,2,2,5157814,5.157814,TRUE,5.82720374903475
"MLFH490720190320","FH",49,7,"20190320",2019,3,20,14,FALSE,FALSE,FALSE,NA,2,2,5618888,5.618888,TRUE,5.82720374903475
