ID,match_1001G_250K,final1001G_name,final1001G_CS,final1001G_country,final1001G_latitude,final1001G_longitude,dat250K_name,dat250K_CS,dat250K_country,dat250K_latitude,dat250K_longitude,RegMap_name,RegMap_CS,RegMap_country,RegMap_latitude,RegMap_longitude,old1001G_name,old1001G_CS,old1001G_country,old1001G_latitude,old1001G_longitude
6744,yes,CSHL-5,CS76779,USA,40.8585,-73.4675,CS28181,CS22423,United States of America,40.8585,-73.4675,CS28181,CS22423,United States of America,40.8585,-73.4675,CSHL-5,CSHL-5,USA,40.8585,-73.4675
6749,no,FM-10,CS79013,USA,42.4489,-76.5072,,,,,,,,,,,,,,,
6750,no,FM-11,CS79014,USA,42.4489,-76.5072,,,,,,,,,,,,,,,
6805,no,HS-12,CS79015,USA,42.373,-71.0627,,,,,,,,,,,,,,,
6806,no,HS-17,CS79016,USA,42.373,-71.0627,,,,,,,,,,,,,,,
6810,no,,,,,,CS28407,CS22411,United States of America,41.2816,-86.621,CS28407,CS22411,United States of America,41.2816,-86.621,,,,,
6814,no,KNO-15,CS79017,USA,41.2816,-86.621,,,,,,,,,,,,,,,
6830,no,Kz-13,CS76994,KAZ,49.5,73.1,,,,,,,,,,,,,,,
6847,no,,,,,,CS28550,CS22201,United Kingdom,51.4083,-0.6383,CS28550,CS22201,United Kingdom,51.4083,-0.6383,,,,,
6899,no,,,,,,Bay-0,CS22633,Germany,49,11,,,,,,,,,,
6904,no,Br-0,CS76455,CZE,49.2,16.6166,,,,,,,,,,,,,,,
6906,no,,,,,,C24,CS22620,Portugal,40.2077,-8.42639,,,,,,,,,,
6908,no,CIBC-5,CS78894,UK,51.4083,-0.6383,,,,,,,,,,,,,,,
6909,no,Col-0,CS76778,USA,38.3,-92.3,,,,,,,,,,,Col-0,Col-0,USA,38.3,-92.3
6916,no,,,,,,Est-1,CS22629,Russia,58.3,25.3,,,,,,,,,,
6920,no,Got-22,CS76884,GER,51.5338,9.9355,,,,,,,,,,,,,,,
6928,no,,,,,,Kno-18,CS22567,United States of America,41.2816,-86.621,,,,,,,,,,
6929,no,Kondara,CS76532,TJK,38.48,68.49,,,,,,,,,,,,,,,
6930,no,,,,,,Kz-1,CS22606,Kazakhstan,49.5,73.1,,,,,,,,,,
6932,no,Ler-1,CS77021,GER,47.984,10.8719,,,,,,,,,,,,,,,
6936,no,,,,,,Lz-0,CS22615,France,46,3.3,,,,,,,,,,
6937,no,,,,,,Mrk-0,CS22635,Germany,49,9.3,,,,,,,,,,
6939,no,,,,,,Mt-0,CS22642,Libya,32.34,22.46,,,,,,,,,,
6942,no,,,,,,Nd-1,CS22619,Switzerland,50,10,,,,,,,,,,
6953,no,,,,,,CS28663,CS22454,Czech Republic,49.42,16.36,CS28663,CS22454,Czech Republic,49.42,16.36,,,,,
6959,yes,Rennes-1,CS77210,FRA,48.5,-1.41,Ren-1,CS22610,France,48.5,-1.41,,,,,,,,,,
6960,yes,Rennes-11,CS77211,FRA,48.5,-1.41,Ren-11,CS22611,France,48.5,-1.41,,,,,,,,,,
6962,no,,,,,,Shahdara,CS22652,Tajikistan,38.35,68.48,,,,,,,,,,
6964,no,,,,,,Spr1-2,CS22582,Sweden,58.4168,14.1612,,,,,,Spr1-2,Spr1-2,SWE,56.3,16
6965,no,,,,,,Spr1-6,CS22583,Sweden,58.4168,14.1612,,,,,,Spr1-6,Spr1-6,SWE,58.4173,14.1576
6972,no,,,,,,Tsu-1,CS22641,Japan,34.43,136.31,,,,,,,,,,
6980,no,,,,,,Ws-0,CS22623,Russia,52.3,30,,,,,,,,,,
6981,no,Ws-2,CS78920,RUS,52.3,30,,,,,,,,,,,Ws-2,Ws-2,RUS,52.3,30
6985,no,,,,,,Zdr-6,CS22589,Czech Republic,49.3853,16.2544,,,,,,,,,,
6986,no,Abd-0,CS76429,UK,57.1539,-2.2207,,,,,,,,,,,Abd-0,Abd-0,UK,57.1539,-2.2207
6987,yes,Ak-1,CS76431,GER,48.0683,7.62551,CS28011,CS6602,Germany,48.0683,7.62551,CS28011,CS6602,Germany,48.0683,7.62551,Ak-1,Ak-1,GER,48.0683,7.62551
6988,no,,,,,,Alc-0,CS1656,Spain,40.31,-3.22,,,,,,,,,,
6989,yes,Alst-1,CS76432,UK,54.8,-2.4333,CS28013,CS22550,United Kingdom,54.8,-2.4333,CS28013,CS22550,United Kingdom,54.8,-2.4333,Alst-1,Alst-1,UK,54.8,-2.4333
6990,yes,Amel-1,CS76434,NED,53.448,5.73,CS28014,CS22526,Netherlands,53.448,5.73,CS28014,CS22526,Netherlands,53.448,5.73,Amel-1,Amel-1,NED,53.448,5.73
6992,yes,Ang-0,CS76436,BEL,50.3,5.3,CS28018,CS6605,Belgium,50.3,5.3,CS28018,CS6605,Belgium,50.3,5.3,Ang-0,Ang-0,BEL,50.3,5.3
6994,no,,,,,,CS28049,CS22520,France,45.9,6.13028,CS28049,CS22520,France,45.9,6.13028,Ann-1,Ann-1,FRA,45.9,6.13028
6996,no,,,,,,CS28017,CS6604,Belgium,51.2167,4.4,CS28017,CS6604,Belgium,51.2167,4.4,,,,,
6997,no,Appt-1,CS76440,NED,51.8333,5.5833,,,,,,,,,,,Appt-1,Appt-1,NED,51.8333,5.5833
6998,no,,,,,,CS28051,CS22547,Sweden,59.4308,16.7999,CS28051,CS22547,Sweden,59.4308,16.7999,,,,,
7000,yes,Aa-0,CS76428,GER,50.9167,9.57073,CS28007,CS6600,Germany,50.9167,9.57073,CS28007,CS6600,Germany,50.9167,9.57073,Aa-0,Aa-0,GER,50.9167,9.57073
7002,yes,Baa-1,CS76442,NED,51.3333,6.1,CS28054,CS22529,Netherlands,51.3333,6.1,CS28054,CS22529,Netherlands,51.3333,6.1,Baa-1,Baa-1,NED,51.3333,6.1
7003,no,Bs-1,CS78888,SUI,47.5,7.5,,,,,,,,,,,Bs-1,Bs-1,SUI,47.5,7.5
7004,no,,,,,,CS28097,CS6628,Switzerland,47.5,7.5,CS28097,CS6628,Switzerland,47.5,7.5,,,,,
7008,yes,Benk-1,CS76447,NED,52,5.675,CS28064,CS22530,Netherlands,52,5.675,CS28064,CS22530,Netherlands,52,5.675,Benk-1,Benk-1,NED,52,5.675
7011,no,,,,,,CS28063,CS6614,Germany,49.6803,8.6161,CS28063,CS6614,Germany,49.6803,8.6161,,,,,
7013,yes,Bd-0,CS76445,GER,52.4584,13.287,CS28061,CS6612,Germany,52.4584,13.287,CS28061,CS6612,Germany,52.4584,13.287,Bd-0,Bd-0,GER,52.4584,13.287
7014,yes,Ba-1,CS76441,UK,56.5459,-4.79821,CS28053,CS6607,United Kingdom,56.5459,-4.79821,CS28053,CS6607,United Kingdom,56.5459,-4.79821,Ba-1,Ba-1,UK,56.5459,-4.79821
7015,no,,,,,,CS28079,CS6616,Spain,41.6833,2.8,CS28079,CS6616,Spain,41.6833,2.8,,,,,
7017,no,,,,,,CS28086,CS6623,Spain,41.6833,2.8,CS28086,CS6623,Spain,41.6833,2.8,,,,,
7024,no,,,,,,CS28084,CS6621,Spain,41.6833,2.8,CS28084,CS6621,Spain,41.6833,2.8,,,,,
7025,no,Bl-1,CS76450,ITA,44.5041,11.3396,,,,,,,,,,,Bl-1,Bl-1,ITA,44.5041,11.3396
7026,yes,Boot-1,CS76452,UK,54.4,-3.2667,CS28091,CS22551,United Kingdom,54.4,-3.2667,CS28091,CS22551,United Kingdom,54.4,-3.2667,Boot-1,Boot-1,UK,54.4,-3.2667
7028,yes,Bch-1,CS76444,GER,49.5166,9.3166,CS28058,CS6609,Germany,49.5166,9.3166,CS28058,CS6609,Germany,49.5166,9.3166,Bch-1,Bch-1,GER,49.5166,9.3166
7029,no,,,,,,CS28059,CS6610,Germany,49.5166,9.3166,CS28059,CS6610,Germany,49.5166,9.3166,,,,,
7030,no,,,,,,CS28060,CS6611,Germany,49.5166,9.3166,CS28060,CS6611,Germany,49.5166,9.3166,,,,,
7031,yes,Bsch-0,CS76457,GER,50.0167,8.6667,CS28099,CS6630,Germany,50.0167,8.6667,CS28099,CS6630,Germany,50.0167,8.6667,Bsch-0,Bsch-0,GER,50.0167,8.6667
7032,no,,,,,,CS28100,CS6631,Germany,50.0167,8.6667,CS28100,CS6631,Germany,50.0167,8.6667,,,,,
7034,no,,,,,,CS28089,CS6645,Czech Republic,48,19,CS28089,CS6645,Czech Republic,48,19,,,,,
7035,no,,,,,,CS28090,CS6657,Czech Republic,48,19,CS28090,CS6657,Czech Republic,48,19,,,,,
7036,no,Bu-0,CS78889,GER,50.5,9.5,,,,,,,,,,,Bu-0,Bu-0,GER,50.5,9.5
7058,no,Bur-0,CS76734,IRL,54.1,-6.2,,,,,,,,,,,Bur-0,Bur-0,IRL,54.1,-6.2
7061,no,Cal-0,CS76460,UK,53.2699,-1.64293,,,,,,,,,,,Cal-0,Cal-0,UK,53.2699,-1.64293
7062,yes,Ca-0,CS76459,GER,50.2981,8.26607,CS28128,CS6658,Germany,50.2981,8.26607,CS28128,CS6658,Germany,50.2981,8.26607,Ca-0,Ca-0,GER,50.2981,8.26607
7063,no,Can-0,CS76740,ESP,29.2144,-13.4811,,,,,,,,,,,Can-0,Can-0,ESP,29.2144,-13.4811
7064,yes,Cnt-1,CS76467,UK,51.3,1.1,CS28160,CS6921,United Kingdom,51.3,1.1,CS28160,CS6921,United Kingdom,51.3,1.1,Cnt-1,Cnt-1,UK,51.3,1.1
7067,no,Ct-1,CS76786,ITA,37.3,15,,,,,,,,,,,Ct-1,Ct-1,ITA,37.3,15
7068,no,Cerv-1,CS76462,ITA,42,12.1,,,,,,,,,,,Cerv-1,Cerv-1,ITA,42,12.1
7069,no,,,,,,CS28133,CS6662,Switzerland,46.0333,7.1167,CS28133,CS6662,Switzerland,46.0333,7.1167,,,,,
7071,yes,Chat-1,CS76463,FRA,48.0717,1.33867,CS28135,CS22521,France,48.0717,1.33867,CS28135,CS22521,France,48.0717,1.33867,Chat-1,Chat-1,FRA,48.0717,1.33867
7072,no,Chi-0,CS76464,RUS,53.7502,34.7361,,,,,,,,,,,Chi-0,Chi-0,RUS,53.7502,34.7361
7073,no,,,,,,CS28137,CS6665,Russia,53.7502,34.7361,CS28137,CS6665,Russia,53.7502,34.7361,,,,,
7075,no,,,,,,CS28158,CS1080,France,43.3779,2.54038,CS28158,CS1080,France,43.3779,2.54038,Cit-0,Cit-0,FRA,43.3779,2.54038
7077,no,Co-1,CS76468,POR,40.12,-8.25,,,,,,,,,,,Co-1,Co-1,POR,40.12,-8.25
7078,no,,,,,,CS28163,CS6670,Portugal,40.12,-8.25,CS28163,CS6670,Portugal,40.12,-8.25,,,,,
7079,no,,,,,,CS28164,CS6671,Portugal,40.12,-8.25,CS28164,CS6671,Portugal,40.12,-8.25,,,,,
7080,no,,,,,,CS28165,CS6672,Portugal,40.12,-8.25,CS28165,CS6672,Portugal,40.12,-8.25,,,,,
7092,yes,Com-1,CS76469,FRA,49.416,2.823,CS28193,CS22522,France,49.416,2.823,CS28193,CS22522,France,49.416,2.823,Com-1,Com-1,FRA,49.416,2.823
7094,yes,Da-0,CS76791,GER,49.8724,8.65081,CS28200,CS6676,Germany,49.8724,8.65081,CS28200,CS6676,Germany,49.8724,8.65081,Da-0,Da-0,GER,49.8724,8.65081
7096,no,Di-G,CS76472,FRA,47.3239,5.04278,,,,,,,,,,,Di-G,Di-G,FRA,47.3239,5.04278
7098,no,,,,,,CS28208,CS6681,France,47,5,CS28208,CS6681,France,47,5,Di-1,Di-1,FRA,47,5
7100,no,,,,,,CS28202,CS6677,Germany,50.3055,8.324,CS28202,CS6677,Germany,50.3055,8.324,,,,,
7102,yes,Do-0,CS76474,GER,50.7224,8.2372,CS28210,CS6683,Germany,50.7224,8.2372,CS28210,CS6683,Germany,50.7224,8.2372,Do-0,Do-0,GER,50.7224,8.2372
7103,no,Dra-0,CS76476,CZE,49.4167,16.2667,,,,,,,,,,,Dra-0,Dra-0,CZE,49.4167,16.2667
7104,no,,,,,,CS28213,CS6686,Czech Republic,49.4167,16.2667,CS28213,CS6686,Czech Republic,49.4167,16.2667,,,,,
7105,no,,,,,,CS28214,CS6687,Czech Republic,49.4167,16.2667,CS28214,CS6687,Czech Republic,49.4167,16.2667,,,,,
7106,yes,Dr-0,CS78897,GER,51.051,13.7336,CS28211,CS6684,Germany,51.051,13.7336,CS28211,CS6684,Germany,51.051,13.7336,Dr-0,Dr-0,GER,51.051,13.7336
7107,no,Durh-1,CS76477,UK,54.7761,-1.5733,,,,,,,,,,,Durh-1,Durh-1,UK,54.7761,-1.5733
7109,yes,Ema-1,CS76480,UK,51.3,0.5,CS28229,CS6923,United Kingdom,51.3,0.5,CS28229,CS6923,United Kingdom,51.3,0.5,Ema-1,Ema-1,UK,51.3,0.5
7110,no,,,,,,CS28217,CS22532,Netherlands,52.0333,5.66667,CS28217,CS22532,Netherlands,52.0333,5.66667,,,,,
7111,no,Edi-0,CS76831,UK,55.9494,-3.16028,,,,,,,,,,,Edi-0,Edi-0,UK,55.9494,-3.16028
7113,no,,,,,,CS28224,CS6690,Germany,50.3,6.3,CS28224,CS6690,Germany,50.3,6.3,,,,,
7116,no,,,,,,CS28227,CS6693,Germany,51.4599,12.6327,CS28227,CS6693,Germany,51.4599,12.6327,,,,,
7117,yes,El-0,CS76479,GER,51.5105,9.68253,CS28228,CS6694,Germany,51.5105,9.68253,CS28228,CS6694,Germany,51.5105,9.68253,El-0,El-0,GER,51.5105,9.68253
7119,no,En-2,CS76481,GER,50,8.5,,,,,,,,,,,En-2,En-2,GER,50,8.5
7120,no,En-D,CS76482,GER,50,8.5,,,,,,,,,,,En-D,En-D,GER,50,8.5
7121,no,,,,,,CS28231,CS6176,Germany,50,8.5,CS28231,CS6176,Germany,50,8.5,,,,,
7123,no,,,,,,CS28236,CS6697,Germany,50.1721,8.38912,CS28236,CS6697,Germany,50.1721,8.38912,Ep-0,Ep-0,GER,50.1721,8.38912
7125,no,Er-0,CS78898,GER,49.5955,11.0087,,,,,,,,,,,Er-0,Er-0,GER,49.5955,11.0087
7126,yes,Es-0,CS76484,FIN,60.1997,24.5682,CS28241,CS6699,Finland,60.1997,24.5682,CS28241,CS6699,Finland,60.1997,24.5682,Es-0,Es-0,FIN,60.1997,24.5682
7127,no,Est,CS76485,EST,58.6656,24.9871,,,,,,,,,,,Est,Est,GER,58.6656,24.9871
7128,no,,,,,,CS28243,CS6700,Russia,58.3,25.3,CS28243,CS6700,Russia,58.3,25.3,,,,,
7130,no,Et-0,CS76486,FRA,44.6447,2.56481,,,,,,,,,,,Et-0,Et-0,FRA,44.6447,2.56481
7133,no,Fr-2,CS76489,GER,50.1102,8.6822,,,,,,,,,,,Fr-2,Fr-2,GER,50.1102,8.6822
7135,no,,,,,,CS28268,CS6710,Germany,50.1102,8.6822,CS28268,CS6710,Germany,50.1102,8.6822,,,,,
7138,no,Fi-0,CS76488,GER,50.5,8.0167,,,,,,,,,,,Fi-0,Fi-0,GER,50.5,8.0167
7139,no,,,,,,CS28252,CS6705,Germany,50.5,8.0167,CS28252,CS6705,Germany,50.5,8.0167,,,,,
7141,no,,,,,,CS28274,CS6715,Germany,50.3,8,CS28274,CS6715,Germany,50.3,8,,,,,
7143,yes,Gel-1,CS76492,NED,51.0167,5.86667,CS28279,CS22533,Netherlands,51.0167,5.86667,CS28279,CS22533,Netherlands,51.0167,5.86667,Gel-1,Gel-1,NED,51.0167,5.86667
7145,no,,,,,,CS28277,CS6718,Switzerland,46.5,6.08,CS28277,CS6718,Switzerland,46.5,6.08,,,,,
7147,yes,Gie-0,CS76493,GER,50.584,8.67825,CS28280,CS6720,Germany,50.584,8.67825,CS28280,CS6720,Germany,50.584,8.67825,Gie-0,Gie-0,GER,50.584,8.67825
7149,no,,,,,,CS28330,CS6730,Germany,50.3,8,CS28330,CS6730,Germany,50.3,8,,,,,
7150,no,,,,,,CS28332,CS6731,Germany,50.3,8,CS28332,CS6731,Germany,50.3,8,,,,,
7151,no,,,,,,CS28282,CS6721,Germany,51.5338,9.9355,CS28282,CS6721,Germany,51.5338,9.9355,,,,,
7152,no,,,,,,CS28283,CS6722,Germany,51.5338,9.9355,CS28283,CS6722,Germany,51.5338,9.9355,,,,,
7158,yes,Gr-5,CS76885,AUT,47,15.5,CS28326,CS6727,Austria,47,15.5,CS28326,CS6727,Austria,47,15.5,Gr-5,Gr-5,AUT,47,15.5
7160,no,Gre-0,CS76497,USA,43.178,-85.2532,,,,,,,,,,,Gre-0,Gre-0,USA,43.178,-85.2532
7161,no,Gd-1,CS76491,GER,53.5,10.5,,,,,,,,,,,Gd-1,Gd-1,GER,53.5,10.5
7162,no,Hs-0,CS76515,GER,52.24,9.44,,,,,,,,,,,Hs-0,Hs-0,GER,52.24,9.44
7163,yes,Ha-0,CS76500,GER,52.3721,9.73569,CS28336,CS6733,Germany,52.3721,9.73569,CS28336,CS6733,Germany,52.3721,9.73569,Ha-0,Ha-0,GER,52.3721,9.73569
7164,yes,Hau-0,CS76915,DEN,55.675,12.5686,CS28343,CS6734,Denmark,55.675,12.5686,CS28343,CS6734,Denmark,55.675,12.5686,Hau-0,Hau-0,DEN,55.675,12.5686
7165,yes,Hn-0,CS76513,GER,51.3472,8.28844,CS28350,CS6739,Germany,51.3472,8.28844,CS28350,CS6739,Germany,51.3472,8.28844,Hn-0,Hn-0,GER,51.3472,8.28844
7166,no,,,,,,CS28344,CS22534,Netherlands,51.25,5.9,CS28344,CS22534,Netherlands,51.25,5.9,Hey-1,Hey-1,NED,51.25,5.9
7168,no,,,,,,CS28351,CS6178,Tajikistan,38.714649,69.706131,CS28351,CS6178,Tajikistan,38.714649,69.706131,,,,,
7169,yes,Hh-0,CS76512,GER,54.4175,9.88682,CS28345,CS6735,Germany,54.4175,9.88682,CS28345,CS6735,Germany,54.4175,9.88682,Hh-0,Hh-0,GER,54.4175,9.88682
7172,no,,,,,,CS28349,CS6904,Germany,52.1444,9.37827,CS28349,CS6904,Germany,52.1444,9.37827,,,,,
7176,no,,,,,,CS28362,CS6906,Germany,50.5,7.5,CS28362,CS6906,Germany,50.5,7.5,,,,,
7177,no,Jm-0,CS76520,CZE,49,15,,,,,,,,,,,Jm-0,Jm-0,CZE,49,15
7178,no,,,,,,CS28373,CS6749,Czech Republic,49,15,CS28373,CS6749,Czech Republic,49,15,,,,,
7181,yes,Je-0,CS76518,GER,50.927,11.587,CS28364,CS6742,Germany,50.927,11.587,CS28364,CS6742,Germany,50.927,11.587,Je-0,Je-0,GER,50.927,11.587
7183,no,Kas-1,CS79018,IND,35,77,,,,,,,,,,,,,,,
7186,yes,Kn-0,CS76969,LTU,54.8969,23.8924,CS28395,CS6762,Lithuania,54.8969,23.8924,CS28395,CS6762,Lithuania,54.8969,23.8924,Kn-0,Kn-0,LTU,54.8969,23.8924
7188,no,,,,,,CS28382,CS6102,Germany,50.0667,8.5333,CS28382,CS6102,Germany,50.0667,8.5333,,,,,
7192,yes,Kil-0,CS76526,UK,55.6395,-5.66364,CS28386,CS6754,United Kingdom,55.6395,-5.66364,CS28386,CS6754,United Kingdom,55.6395,-5.66364,Kil-0,Kil-0,UK,55.6395,-5.66364
7194,no,,,,,,CS28389,CS6756,Germany,50.95,6.9666,CS28389,CS6756,Germany,50.95,6.9666,,,,,
7195,no,,,,,,CS28390,CS6757,Germany,50.95,6.9666,CS28390,CS6757,Germany,50.95,6.9666,,,,,
7199,yes,Kl-5,CS76528,GER,50.95,6.9666,CS28394,CS6761,Germany,50.95,6.9666,CS28394,CS6761,Germany,50.95,6.9666,Kl-5,Kl-5,GER,50.95,6.9666
7201,no,,,,,,CS28419,CS6764,Germany,51.3317,6.55934,CS28419,CS6764,Germany,51.3317,6.55934,,,,,
7202,no,Kb-0,CS76524,GER,50.1797,8.50861,,,,,,,,,,,Kb-0,Kb-0,GER,50.1797,8.50861
7203,no,Krot-0,CS76534,GER,49.631,11.5722,,,,,,,,,,,Krot-0,Krot-0,GER,49.631,11.5722
7205,no,,,,,,CS28423,CS3888,Germany,49.631,11.5722,CS28423,CS3888,Germany,49.631,11.5722,,,,,
7206,no,,,,,,CS28420,CS6766,Germany,50.0742,8.96617,CS28420,CS6766,Germany,50.0742,8.96617,Kro-0,Kro-0,GER,50.0742,8.96617
7207,no,Kyoto,CS76535,JPN,35.0085,135.752,,,,,,,,,,,Kyoto,Kyoto,JPN,35.0085,135.752
7208,no,Lan-0,CS76539,UK,55.6739,-3.78181,,,,,,,,,,,Lan-0,Lan-0,UK,55.6739,-3.78181
7209,no,La-0,CS76538,POL,52.7333,15.2333,,,,,,,,,,,La-0,La-0,POL,52.7333,15.2333
7210,no,,,,,,CS28440,CS6767,Poland,52.7333,15.2333,CS28440,CS6767,Poland,52.7333,15.2333,,,,,
7213,no,Ler-0,CS77020,GER,47.984,10.8719,,,,,,,,,,,Ler-0,Ler-0,GER,47.984,10.8719
7217,no,Lm-2,CS76545,FRA,48,0.5,,,,,,,,,,,Lm-2,Lm-2,FRA,48,0.5
7218,no,Le-0,CS76540,NED,52.1611,4.49015,,,,,,,,,,,Le-0,Le-0,NED,52.1611,4.49015
7223,yes,Li-2:1,CS76541,GER,50.3833,8.0666,CS28453,CS6772,Germany,50.3833,8.0666,CS28453,CS6772,Germany,50.3833,8.0666,Li-2:1,Li-2:1,GER,50.3833,8.0666
7224,no,,,,,,CS28454,CS1316,Germany,50.3833,8.0666,CS28454,CS1316,Germany,50.3833,8.0666,,,,,
7227,no,,,,,,CS28457,CS6909,Germany,50.3833,8.0666,CS28457,CS6909,Germany,50.3833,8.0666,,,,,
7228,no,,,,,,CS28458,CS6776,Germany,50.3833,8.0666,CS28458,CS6776,Germany,50.3833,8.0666,,,,,
7229,no,,,,,,CS28459,CS6777,Germany,50.3833,8.0666,CS28459,CS6777,Germany,50.3833,8.0666,,,,,
7231,yes,Li-7,CS77035,GER,50.3833,8.0666,CS28461,CS6778,Germany,50.3833,8.0666,CS28461,CS6778,Germany,50.3833,8.0666,Li-7,Li-7,GER,50.3833,8.0666
7236,no,Litva,CS76543,LTU,NA,NA,,,,,,,,,,,Litva,Litva,LTU,NA,NA
7238,no,,,,,,CS28471,CS6782,Spain,41.59,2.49,CS28471,CS6782,Spain,41.59,2.49,,,,,
7239,no,,,,,,CS28472,CS6783,Spain,41.59,2.49,CS28472,CS6783,Spain,41.59,2.49,,,,,
7242,no,,,,,,CS28475,CS6786,Germany,47.6166,7.6666,CS28475,CS6786,Germany,47.6166,7.6666,,,,,
7244,yes,Mnz-0,CS76552,GER,50.001,8.26664,CS28495,CS6794,Germany,50.001,8.26664,CS28495,CS6794,Germany,50.001,8.26664,Mnz-0,Mnz-0,GER,50.001,8.26664
7245,no,,,,,,CS28488,CS6789,Germany,50.8167,8.7667,CS28488,CS6789,Germany,50.8167,8.7667,,,,,
7246,no,,,,,,CS28489,CS6790,Germany,50.8167,8.7667,CS28489,CS6790,Germany,50.8167,8.7667,,,,,
7248,no,Mv-0,CS76556,USA,41.3923,-70.6652,,,,,,,,,,,Mv-0,Mv-0,USA,41.3923,-70.6652
7250,yes,Me-0,CS76549,GER,51.9183,10.1138,CS28491,CS1364,Germany,51.9183,10.1138,CS28491,CS1364,Germany,51.9183,10.1138,Me-0,Me-0,GER,51.9183,10.1138
7252,no,,,,,,CS28490,CS1362,United Kingdom,54.6167,-2.3,CS28490,CS1362,United Kingdom,54.6167,-2.3,Mc-0,Mc-0,UK,54.6167,-2.3
7255,yes,Mh-0,CS76550,GER,50.95,7.5,CS28492,CS6792,Poland,50.95,7.5,CS28492,CS6792,Poland,50.95,7.5,Mh-0,Mh-0,POL,50.95,7.5
7256,no,,,,,,CS28493,CS6793,Poland,50.95,7.5,CS28493,CS6793,Poland,50.95,7.5,,,,,
7258,yes,Nw-0,CS76564,GER,50.5,8.5,CS28573,CS6811,Germany,50.5,8.5,CS28573,CS6811,Germany,50.5,8.5,Nw-0,Nw-0,GER,50.5,8.5
7260,no,,,,,,CS28575,CS6813,Germany,50.5,8.5,CS28575,CS6813,Germany,50.5,8.5,,,,,
7262,no,,,,,,CS28577,CS6815,Germany,50.5,8.5,CS28577,CS6815,Germany,50.5,8.5,,,,,
7263,no,,,,,,CS28578,CS22661,New Zealand,-37.7871,175.283,CS28578,CS22661,New Zealand,-37.7871,175.283,Nz-1,Nz-1,NZL,-37.7871,175.283
7265,no,,,,,,CS28528,CS6803,Switzerland,50,10,CS28528,CS6803,Switzerland,50,10,,,,,
7268,yes,Np-0,CS76563,GER,52.6969,10.981,CS28572,CS6806,Germany,52.6969,10.981,CS28572,CS6806,Germany,52.6969,10.981,Np-0,Np-0,GER,52.6969,10.981
7270,no,,,,,,CS28568,CS6808,Netherlands,52.24,4.45,CS28568,CS6808,Netherlands,52.24,4.45,,,,,
7273,no,No-0,CS77128,GER,51.0581,13.2995,,,,,,,,,,,No-0,No-0,GER,51.0581,13.2995
7275,no,,,,,,CS28564,CS3081,Germany,51.0581,13.2995,CS28564,CS3081,Germany,51.0581,13.2995,,,,,
7276,yes,Ob-0,CS76566,GER,50.2,8.5833,CS28579,CS6816,Germany,50.2,8.5833,CS28579,CS6816,Germany,50.2,8.5833,Ob-0,Ob-0,GER,50.2,8.5833
7277,no,,,,,,CS28580,CS6817,Germany,50.2,8.5833,CS28580,CS6817,Germany,50.2,8.5833,,,,,
7280,yes,Old-1,CS76567,GER,53.1667,8.2,CS28583,CS6820,Germany,53.1667,8.2,CS28583,CS6820,Germany,53.1667,8.2,Old-1,Old-1,GER,53.1667,8.2
7281,no,,,,,,CS28584,CS6821,Germany,53.1667,8.2,CS28584,CS6821,Germany,53.1667,8.2,,,,,
7282,yes,Or-0,CS76568,GER,50.3827,8.01161,CS28587,CS6822,Germany,50.3827,8.01161,CS28587,CS6822,Germany,50.3827,8.01161,Or-0,Or-0,GER,50.3827,8.01161
7283,no,,,,,,CS28848,CS22672,Romania,44.7203,22.3955,CS28848,CS22672,Romania,44.7203,22.3955,,,,,
7284,no,,,,,,CS28849,CS22673,Romania,44.7203,22.3955,CS28849,CS22673,Romania,44.7203,22.3955,,,,,
7287,yes,Ove-0,CS76569,GER,53.3422,8.42255,CS28590,CS6823,Germany,53.3422,8.42255,CS28590,CS6823,Germany,53.3422,8.42255,Ove-0,Ove-0,GER,53.3422,8.42255
7288,no,Oy-0,CS77156,NOR,60.385543,6.193019,,,,,,,,,,,Oy-0,Oy-0,NOR,60.385543,6.193019
7291,no,,,,,,CS28595,CS6826,Italy,38.07,13.22,CS28595,CS6826,Italy,38.07,13.22,,,,,
7292,no,,,,,,CS28596,CS6827,Italy,38.07,13.22,CS28596,CS6827,Italy,38.07,13.22,,,,,
7297,no,,,,,,CS28601,CS6831,Germany,48.5479,9.11033,CS28601,CS6831,Germany,48.5479,9.11033,,,,,
7298,no,Pi-0,CS76572,AUT,47.04,10.51,,,,,,,,,,,Pi-0,Pi-0,AUT,47.04,10.51
7299,no,,,,,,CS28639,CS6833,Austria,47.04,10.51,CS28639,CS6833,Austria,47.04,10.51,,,,,
7300,no,,,,,,CS28640,CS6834,Spain,41.5,2.25,CS28640,CS6834,Spain,41.5,2.25,,,,,
7301,no,,,,,,CS28641,CS6835,Spain,41.5,2.25,CS28641,CS6835,Spain,41.5,2.25,,,,,
7303,no,,,,,,CS28643,CS6836,Spain,41.5,2.25,CS28643,CS6836,Spain,41.5,2.25,,,,,
7305,yes,Pt-0,CS78915,GER,53.476,10.6065,CS28653,CS6843,Germany,53.476,10.6065,CS28653,CS6843,Germany,53.476,10.6065,Pt-0,Pt-0,GER,53.476,10.6065
7306,yes,Pog-0,CS76576,CAN,49.2655,-123.206,CS28650,CS6842,Canada,49.2655,-123.206,CS28650,CS6842,Canada,49.2655,-123.206,Pog-0,Pog-0,CAN,49.2655,-123.206
