,number_flowers_collected,site,plot,date,sampleid,year,month,day,to_skip,source,generation
1589,28.0,57,4,2019-05-23,MLFH570420190523,2019,5,23,,samples_records,3
1590,13.0,57,6,2019-05-23,MLFH570620190523,2019,5,23,,samples_records,3
1591,12.0,57,7,2019-05-23,MLFH570720190523,2019,5,23,,samples_records,3
1592,17.0,57,9,2019-05-23,MLFH570920190523,2019,5,23,,samples_records,3
1593,20.0,57,10,2019-05-23,MLFH571020190523,2019,5,23,,samples_records,3
1595,31.0,57,13,2019-05-23,MLFH571320190523,2019,5,23,,samples_records,3
1596,19.0,57,15,2019-05-23,MLFH571520190523,2019,5,23,,samples_records,3
1597,24.0,57,16,2019-05-23,MLFH571620190523,2019,5,23,,samples_records,3
1598,3.0,57,18,2019-05-23,MLFH571820190523,2019,5,23,,samples_records,3
1599,14.0,57,1,2019-06-05,MLFH570120190605,2019,6,5,,samples_records,3
1600,4.0,57,3,2019-06-05,MLFH570320190605,2019,6,5,,samples_records,3
1601,6.0,57,4,2019-06-05,MLFH570420190605,2019,6,5,,samples_records,3
1602,5.0,57,6,2019-06-05,MLFH570620190605,2019,6,5,,samples_records,3
1603,7.0,57,7,2019-06-05,MLFH570720190605,2019,6,5,,samples_records,3
1604,12.0,57,9,2019-06-05,MLFH570920190605,2019,6,5,,samples_records,3
1605,15.0,57,10,2019-06-05,MLFH571020190605,2019,6,5,,samples_records,3
1606,6.0,57,12,2019-06-05,MLFH571220190605,2019,6,5,,samples_records,3
1607,5.0,57,13,2019-06-05,MLFH571320190605,2019,6,5,,samples_records,3
1608,7.0,57,15,2019-06-05,MLFH571520190605,2019,6,5,,samples_records,3
1609,7.0,57,16,2019-06-05,MLFH571620190605,2019,6,5,,samples_records,3
1610,2.0,57,18,2019-06-05,MLFH571820190605,2019,6,5,,samples_records,3
1611,5.0,58,1,2019-06-07,MLFH580120190607,2019,6,7,,samples_records,2
1612,7.0,58,2,2019-06-07,MLFH580220190607,2019,6,7,,samples_records,2
1613,8.0,58,3,2019-06-07,MLFH580320190607,2019,6,7,,samples_records,2
1614,1.0,58,4,2019-06-07,MLFH580420190607,2019,6,7,True,samples_records,2
1615,6.0,58,5,2019-06-07,MLFH580520190607,2019,6,7,,samples_records,2
1616,2.0,58,6,2019-06-07,MLFH580620190607,2019,6,7,,samples_records,2
1617,1.0,58,7,2019-06-07,MLFH580720190607,2019,6,7,,samples_records,2
1618,20.0,58,8,2019-06-07,MLFH580820190607,2019,6,7,,samples_records,2
1619,9.0,58,9,2019-06-07,MLFH580920190607,2019,6,7,,samples_records,2
1620,28.0,58,10,2019-06-07,MLFH581020190607,2019,6,7,,samples_records,2
1621,9.0,58,11,2019-06-07,MLFH581120190607,2019,6,7,,samples_records,2
1622,20.0,58,12,2019-06-07,MLFH581220190607,2019,6,7,,samples_records,2
1623,100.0,54,1,2019-03-30,MLFH540120190330,2019,3,30,,samples_records,2
1624,71.0,54,2,2019-03-30,MLFH540220190330,2019,3,30,,samples_records,2
1625,90.0,54,3,2019-03-30,MLFH540320190330,2019,3,30,,samples_records,2
1626,100.0,54,4,2019-03-30,MLFH540420190330,2019,3,30,,samples_records,2
1627,66.0,54,5,2019-03-30,MLFH540520190330,2019,3,30,,samples_records,2
1628,9.0,54,6,2019-03-30,MLFH540620190330,2019,3,30,,samples_records,2
1629,11.0,54,7,2019-03-30,MLFH540720190330,2019,3,30,,samples_records,2
1630,72.0,54,8,2019-03-30,MLFH540820190330,2019,3,30,,samples_records,2
1631,50.0,54,9,2019-03-30,MLFH540920190330,2019,3,30,,samples_records,2
1632,26.0,54,10,2019-03-30,MLFH541020190330,2019,3,30,,samples_records,2
1633,93.0,54,11,2019-03-30,MLFH541120190330,2019,3,30,,samples_records,2
1634,45.0,54,1,2019-04-18,MLFH540120190418,2019,4,18,,samples_records,2
1636,31.0,54,3,2019-04-18,MLFH540320190418,2019,4,18,,samples_records,2
1637,102.0,54,4,2019-04-18,MLFH540420190418,2019,4,18,,samples_records,2
1638,77.0,54,5,2019-04-18,MLFH540520190418,2019,4,18,,samples_records,2
1639,24.0,54,6,2019-04-18,MLFH540620190418,2019,4,18,,samples_records,2
1640,6.0,54,7,2019-04-18,MLFH540720190418,2019,4,18,,samples_records,2
1641,69.0,54,8,2019-04-18,MLFH540820190418,2019,4,18,,samples_records,2
1642,36.0,54,9,2019-04-18,MLFH540920190418,2019,4,18,,samples_records,2
1643,41.0,54,10,2019-04-18,MLFH541020190418,2019,4,18,,samples_records,2
1644,89.0,54,11,2019-04-18,MLFH541120190418,2019,4,18,,samples_records,2
1645,1.0,54,12,2019-04-18,MLFH541220190418,2019,4,18,,samples_records,2
1646,31.0,54,1,2019-05-24,MLFH540120190524,2019,5,24,,samples_records,2
1647,27.0,54,2,2019-05-24,MLFH540220190524,2019,5,24,,samples_records,2
1648,35.0,54,3,2019-05-24,MLFH540320190524,2019,5,24,,samples_records,2
1649,59.0,54,4,2019-05-24,MLFH540420190524,2019,5,24,,samples_records,2
1650,36.0,54,5,2019-05-24,MLFH540520190524,2019,5,24,,samples_records,2
1651,42.0,54,6,2019-05-24,MLFH540620190524,2019,5,24,,samples_records,2
1652,6.0,54,7,2019-05-24,MLFH540720190524,2019,5,24,,samples_records,2
1653,47.0,54,8,2019-05-24,MLFH540820190524,2019,5,24,,samples_records,2
1654,30.0,54,9,2019-05-24,MLFH540920190524,2019,5,24,,samples_records,2
1656,24.0,54,11,2019-05-24,MLFH541120190524,2019,5,24,,samples_records,2
1657,28.0,54,12,2019-05-24,MLFH541220190524,2019,5,24,,samples_records,2
1658,13.0,1,1,2018-05-18,MLFH010120180518,2018,5,18,,samples_records,1
1659,50.0,1,2,2018-05-18,MLFH010220180518,2018,5,18,,samples_records,1
1660,45.0,1,3,2018-05-18,MLFH010320180518,2018,5,18,,samples_records,1
1661,22.0,1,4,2018-05-18,MLFH010420180518,2018,5,18,,samples_records,1
1662,42.0,1,5,2018-05-18,MLFH010520180518,2018,5,18,,samples_records,1
1663,33.0,1,6,2018-05-18,MLFH010620180518,2018,5,18,,samples_records,1
1664,46.0,1,7,2018-05-18,MLFH010720180518,2018,5,18,,samples_records,1
1665,27.0,1,8,2018-05-18,MLFH010820180518,2018,5,18,,samples_records,1
1666,26.0,1,9,2018-05-18,MLFH010920180518,2018,5,18,,samples_records,1
1667,56.0,1,10,2018-05-18,MLFH011020180518,2018,5,18,,samples_records,1
1668,47.0,1,11,2018-05-18,MLFH011120180518,2018,5,18,,samples_records,1
1669,33.0,1,12,2018-05-18,MLFH011220180518,2018,5,18,,samples_records,1
1670,17.0,1,1,2018-05-07,MLFH010120180507,2018,5,7,,samples_records,1
1671,68.0,1,2,2018-05-07,MLFH010220180507,2018,5,7,,samples_records,1
1672,64.0,1,3,2018-05-07,MLFH010320180507,2018,5,7,,samples_records,1
1673,71.0,1,4,2018-05-07,MLFH010420180507,2018,5,7,,samples_records,1
1674,57.0,1,5,2018-05-07,MLFH010520180507,2018,5,7,,samples_records,1
1675,49.0,1,6,2018-05-07,MLFH010620180507,2018,5,7,,samples_records,1
1676,73.0,1,7,2018-05-07,MLFH010720180507,2018,5,7,,samples_records,1
1677,77.0,1,8,2018-05-07,MLFH010820180507,2018,5,7,,samples_records,1
1678,40.0,1,9,2018-05-07,MLFH010920180507,2018,5,7,,samples_records,1
1679,85.0,1,10,2018-05-07,MLFH011020180507,2018,5,7,,samples_records,1
1680,63.0,1,11,2018-05-07,MLFH011120180507,2018,5,7,,samples_records,1
1681,81.0,1,12,2018-05-07,MLFH011220180507,2018,5,7,,samples_records,1
1682,100.0,1,1,2018-04-23,MLFH010120180423,2018,4,23,,samples_records,1
1683,100.0,1,2,2018-04-23,MLFH010220180423,2018,4,23,,samples_records,1
1684,100.0,1,3,2018-04-23,MLFH010320180423,2018,4,23,,samples_records,1
1685,100.0,1,4,2018-04-23,MLFH010420180423,2018,4,23,,samples_records,1
1686,100.0,1,5,2018-04-23,MLFH010520180423,2018,4,23,,samples_records,1
1687,82.0,1,6,2018-04-23,MLFH010620180423,2018,4,23,,samples_records,1
1688,96.0,1,7,2018-04-23,MLFH010720180423,2018,4,23,,samples_records,1
1689,100.0,1,8,2018-04-23,MLFH010820180423,2018,4,23,,samples_records,1
1690,93.0,1,9,2018-04-23,MLFH010920180423,2018,4,23,,samples_records,1
1691,100.0,1,10,2018-04-23,MLFH011020180423,2018,4,23,,samples_records,1
1692,88.0,1,11,2018-04-23,MLFH011120180423,2018,4,23,,samples_records,1
1693,100.0,1,12,2018-04-23,MLFH011220180423,2018,4,23,,samples_records,1
1694,16.0,1,1,2018-04-09,MLFH010120180409,2018,4,9,,samples_records,1
1695,17.0,1,2,2018-04-09,MLFH010220180409,2018,4,9,,samples_records,1
1696,20.0,1,3,2018-04-09,MLFH010320180409,2018,4,9,,samples_records,1
1697,40.0,1,4,2018-04-09,MLFH010420180409,2018,4,9,,samples_records,1
1698,27.0,1,5,2018-04-09,MLFH010520180409,2018,4,9,,samples_records,1
1699,39.0,1,6,2018-04-09,MLFH010620180409,2018,4,9,,samples_records,1
1700,39.0,1,7,2018-04-09,MLFH010720180409,2018,4,9,,samples_records,1
1701,51.0,1,8,2018-04-09,MLFH010820180409,2018,4,9,,samples_records,1
1702,56.0,1,9,2018-04-09,MLFH010920180409,2018,4,9,,samples_records,1
1703,22.0,1,10,2018-04-09,MLFH011020180409,2018,4,9,,samples_records,1
1704,26.0,1,11,2018-04-09,MLFH011120180409,2018,4,9,,samples_records,1
1705,29.0,1,12,2018-04-09,MLFH011220180409,2018,4,9,,samples_records,1
1706,3.0,1,8,2019-02-20,MLFH010820190220,2019,2,20,,samples_records,2
1707,1.0,1,9,2019-02-20,MLFH010920190220,2019,2,20,,samples_records,2
1708,100.0,1,6,2019-04-15,MLFH010620190415,2019,4,15,,samples_records,2
1709,100.0,1,8,2019-04-15,MLFH010820190415,2019,4,15,,samples_records,2
1710,30.0,2,1,2018-04-20,MLFH020120180420,2018,4,20,,samples_records,1
1711,87.0,2,5,2018-04-20,MLFH020520180420,2018,4,20,,samples_records,1
1712,60.0,2,6,2018-04-20,MLFH020620180420,2018,4,20,,samples_records,1
1713,32.0,2,7,2018-04-20,MLFH020720180420,2018,4,20,,samples_records,1
1714,85.0,2,8,2018-04-20,MLFH020820180420,2018,4,20,,samples_records,1
1715,75.0,2,9,2018-04-20,MLFH020920180420,2018,4,20,,samples_records,1
1716,34.0,2,11,2018-04-20,MLFH021120180420,2018,4,20,,samples_records,1
1717,31.0,2,12,2018-04-20,MLFH021220180420,2018,4,20,,samples_records,1
1718,100.0,2,13,2018-04-20,MLFH021320180420,2018,4,20,,samples_records,1
1719,144.0,2,14,2018-04-20,MLFH021420180420,2018,4,20,,samples_records,1
1720,2.0,2,15,2018-04-20,MLFH021520180420,2018,4,20,,samples_records,1
1721,58.0,2,16,2018-04-20,MLFH021620180420,2018,4,20,,samples_records,1
1722,60.0,2,18,2018-04-20,MLFH021820180420,2018,4,20,,samples_records,1
1723,11.0,2,1,2018-04-05,MLFH020120180405,2018,4,5,,samples_records,1
1724,70.0,2,5,2018-04-05,MLFH020520180405,2018,4,5,,samples_records,1
1725,7.0,2,6,2018-04-05,MLFH020620180405,2018,4,5,,samples_records,1
1726,7.0,2,7,2018-04-05,MLFH020720180405,2018,4,5,,samples_records,1
1727,24.0,2,8,2018-04-05,MLFH020820180405,2018,4,5,,samples_records,1
1728,18.0,2,11,2018-04-05,MLFH021120180405,2018,4,5,,samples_records,1
1729,12.0,2,12,2018-04-05,MLFH021220180405,2018,4,5,,samples_records,1
1730,26.0,2,13,2018-04-05,MLFH021320180405,2018,4,5,,samples_records,1
1731,55.0,2,14,2018-04-05,MLFH021420180405,2018,4,5,,samples_records,1
1732,8.0,2,16,2018-04-05,MLFH021620180405,2018,4,5,,samples_records,1
1733,16.0,2,18,2018-04-05,MLFH021820180405,2018,4,5,,samples_records,1
1734,1.0,2,1,2018-03-16,MLFH020120180316,2018,3,16,,samples_records,1
1735,5.0,2,5,2018-03-16,MLFH020520180316,2018,3,16,,samples_records,1
1736,100.0,4,1,2018-03-21,MLFH040120180321,2018,3,21,,samples_records,1
1737,100.0,4,2,2018-03-21,MLFH040220180321,2018,3,21,,samples_records,1
1738,100.0,4,3,2018-03-21,MLFH040320180321,2018,3,21,,samples_records,1
1739,100.0,4,4,2018-03-21,MLFH040420180321,2018,3,21,,samples_records,1
1740,100.0,4,5,2018-03-21,MLFH040520180321,2018,3,21,,samples_records,1
1741,100.0,4,6,2018-03-21,MLFH040620180321,2018,3,21,,samples_records,1
1742,100.0,4,7,2018-03-21,MLFH040720180321,2018,3,21,,samples_records,1
1743,100.0,4,8,2018-03-21,MLFH040820180321,2018,3,21,,samples_records,1
1744,100.0,4,9,2018-03-21,MLFH040920180321,2018,3,21,,samples_records,1
1745,100.0,4,10,2018-03-21,MLFH041020180321,2018,3,21,,samples_records,1
1746,100.0,4,11,2018-03-21,MLFH041120180321,2018,3,21,,samples_records,1
1747,100.0,4,12,2018-03-21,MLFH041220180321,2018,3,21,,samples_records,1
1748,100.0,4,1,2018-03-06,MLFH040120180306,2018,3,6,,samples_records,1
1749,100.0,4,2,2018-03-06,MLFH040220180306,2018,3,6,,samples_records,1
1750,100.0,4,3,2018-03-06,MLFH040320180306,2018,3,6,,samples_records,1
1751,100.0,4,4,2018-03-06,MLFH040420180306,2018,3,6,,samples_records,1
1752,100.0,4,5,2018-03-06,MLFH040520180306,2018,3,6,,samples_records,1
1753,100.0,4,6,2018-03-06,MLFH040620180306,2018,3,6,,samples_records,1
1754,100.0,4,7,2018-03-06,MLFH040720180306,2018,3,6,,samples_records,1
1755,100.0,4,8,2018-03-06,MLFH040820180306,2018,3,6,,samples_records,1
1756,100.0,4,9,2018-03-06,MLFH040920180306,2018,3,6,,samples_records,1
1757,100.0,4,10,2018-03-06,MLFH041020180306,2018,3,6,,samples_records,1
1758,100.0,4,11,2018-03-06,MLFH041120180306,2018,3,6,,samples_records,1
1759,100.0,4,12,2018-03-06,MLFH041220180306,2018,3,6,,samples_records,1
1760,101.0,5,1,2018-04-26,MLFH050120180426,2018,4,26,,samples_records,1
1761,101.0,5,2,2018-04-26,MLFH050220180426,2018,4,26,,samples_records,1
1762,101.0,5,3,2018-04-26,MLFH050320180426,2018,4,26,,samples_records,1
1763,101.0,5,4,2018-04-26,MLFH050420180426,2018,4,26,,samples_records,1
1764,101.0,5,5,2018-04-26,MLFH050520180426,2018,4,26,,samples_records,1
1765,101.0,5,6,2018-04-26,MLFH050620180426,2018,4,26,,samples_records,1
1766,101.0,5,7,2018-04-26,MLFH050720180426,2018,4,26,,samples_records,1
1767,101.0,5,8,2018-04-26,MLFH050820180426,2018,4,26,,samples_records,1
1768,101.0,5,9,2018-04-26,MLFH050920180426,2018,4,26,,samples_records,1
1769,101.0,5,10,2018-04-26,MLFH051020180426,2018,4,26,,samples_records,1
1770,101.0,5,11,2018-04-26,MLFH051120180426,2018,4,26,,samples_records,1
1771,101.0,5,12,2018-04-26,MLFH051220180426,2018,4,26,,samples_records,1
1772,101.0,5,1,2018-04-11,MLFH050120180411,2018,4,11,,samples_records,1
1773,101.0,5,2,2018-04-11,MLFH050220180411,2018,4,11,,samples_records,1
1774,101.0,5,3,2018-04-11,MLFH050320180411,2018,4,11,,samples_records,1
1775,101.0,5,4,2018-04-11,MLFH050420180411,2018,4,11,,samples_records,1
1776,101.0,5,5,2018-04-11,MLFH050520180411,2018,4,11,,samples_records,1
1777,101.0,5,6,2018-04-11,MLFH050620180411,2018,4,11,,samples_records,1
1778,101.0,5,7,2018-04-11,MLFH050720180411,2018,4,11,,samples_records,1
1779,101.0,5,8,2018-04-11,MLFH050820180411,2018,4,11,,samples_records,1
1780,101.0,5,9,2018-04-11,MLFH050920180411,2018,4,11,,samples_records,1
1781,101.0,5,10,2018-04-11,MLFH051020180411,2018,4,11,,samples_records,1
1782,101.0,5,11,2018-04-11,MLFH051120180411,2018,4,11,,samples_records,1
1783,101.0,5,12,2018-04-11,MLFH051220180411,2018,4,11,,samples_records,1
1784,34.0,6,1,2018-04-25,MLFH060120180425,2018,4,25,,samples_records,1
1785,33.0,6,2,2018-04-25,MLFH060220180425,2018,4,25,,samples_records,1
1786,38.0,6,3,2018-04-25,MLFH060320180425,2018,4,25,,samples_records,1
1787,37.0,6,4,2018-04-25,MLFH060420180425,2018,4,25,,samples_records,1
1788,37.0,6,5,2018-04-25,MLFH060520180425,2018,4,25,,samples_records,1
1789,35.0,6,6,2018-04-25,MLFH060620180425,2018,4,25,,samples_records,1
1790,35.0,6,7,2018-04-25,MLFH060720180425,2018,4,25,,samples_records,1
1791,25.0,6,8,2018-04-25,MLFH060820180425,2018,4,25,,samples_records,1
1792,36.0,6,9,2018-04-25,MLFH060920180425,2018,4,25,,samples_records,1
1793,36.0,6,10,2018-04-25,MLFH061020180425,2018,4,25,,samples_records,1
1794,31.0,6,11,2018-04-25,MLFH061120180425,2018,4,25,,samples_records,1
1795,29.0,6,12,2018-04-25,MLFH061220180425,2018,4,25,,samples_records,1
1796,72.0,6,1,2018-04-12,MLFH060120180412,2018,4,12,,samples_records,1
1797,69.0,6,2,2018-04-12,MLFH060220180412,2018,4,12,,samples_records,1
1798,89.0,6,3,2018-04-12,MLFH060320180412,2018,4,12,,samples_records,1
1799,75.0,6,4,2018-04-12,MLFH060420180412,2018,4,12,True,samples_records,1
1800,100.0,6,5,2018-04-12,MLFH060520180412,2018,4,12,,samples_records,1
1801,100.0,6,6,2018-04-12,MLFH060620180412,2018,4,12,,samples_records,1
1802,100.0,6,7,2018-04-12,MLFH060720180412,2018,4,12,,samples_records,1
1803,100.0,6,8,2018-04-12,MLFH060820180412,2018,4,12,,samples_records,1
1804,100.0,6,9,2018-04-12,MLFH060920180412,2018,4,12,,samples_records,1
1805,100.0,6,10,2018-04-12,MLFH061020180412,2018,4,12,,samples_records,1
1806,100.0,6,11,2018-04-12,MLFH061120180412,2018,4,12,,samples_records,1
1807,100.0,6,12,2018-04-12,MLFH061220180412,2018,4,12,,samples_records,1
1808,71.0,6,1,2018-03-28,MLFH060120180328,2018,3,28,,samples_records,1
1809,80.0,6,2,2018-03-28,MLFH060220180328,2018,3,28,,samples_records,1
1810,76.0,6,3,2018-03-28,MLFH060320180328,2018,3,28,,samples_records,1
1811,64.0,6,4,2018-03-28,MLFH060420180328,2018,3,28,True,samples_records,1
1812,54.0,6,5,2018-03-28,MLFH060520180328,2018,3,28,,samples_records,1
1813,64.0,6,6,2018-03-28,MLFH060620180328,2018,3,28,,samples_records,1
1814,100.0,6,7,2018-03-28,MLFH060720180328,2018,3,28,,samples_records,1
1815,77.0,6,8,2018-03-28,MLFH060820180328,2018,3,28,,samples_records,1
1816,94.0,6,9,2018-03-28,MLFH060920180328,2018,3,28,,samples_records,1
1817,80.0,6,10,2018-03-28,MLFH061020180328,2018,3,28,,samples_records,1
1818,88.0,6,11,2018-03-28,MLFH061120180328,2018,3,28,,samples_records,1
1819,100.0,6,12,2018-03-28,MLFH061220180328,2018,3,28,,samples_records,1
1820,6.0,9,1,2018-05-31,MLFH090120180531,2018,5,31,,samples_records,1
1821,2.0,9,2,2018-05-31,MLFH090220180531,2018,5,31,,samples_records,1
1822,2.0,9,3,2018-05-31,MLFH090320180531,2018,5,31,,samples_records,1
1823,4.0,9,4,2018-05-31,MLFH090420180531,2018,5,31,,samples_records,1
1825,14.0,9,6,2018-05-31,MLFH090620180531,2018,5,31,,samples_records,1
1827,6.0,9,8,2018-05-31,MLFH090820180531,2018,5,31,,samples_records,1
1828,2.0,9,9,2018-05-31,MLFH090920180531,2018,5,31,,samples_records,1
1829,5.0,9,10,2018-05-31,MLFH091020180531,2018,5,31,,samples_records,1
1830,6.0,9,11,2018-05-31,MLFH091120180531,2018,5,31,,samples_records,1
1831,12.0,9,1,2018-05-18,MLFH090120180518,2018,5,18,,samples_records,1
1832,7.0,9,2,2018-05-18,MLFH090220180518,2018,5,18,,samples_records,1
1833,17.0,9,3,2018-05-18,MLFH090320180518,2018,5,18,,samples_records,1
1834,4.0,9,4,2018-05-18,MLFH090420180518,2018,5,18,,samples_records,1
1835,6.0,9,5,2018-05-18,MLFH090520180518,2018,5,18,,samples_records,1
1836,17.0,9,6,2018-05-18,MLFH090620180518,2018,5,18,,samples_records,1
1837,2.0,9,7,2018-05-18,MLFH090720180518,2018,5,18,,samples_records,1
1838,5.0,9,8,2018-05-18,MLFH090820180518,2018,5,18,,samples_records,1
1839,8.0,9,9,2018-05-18,MLFH090920180518,2018,5,18,,samples_records,1
1840,24.0,9,10,2018-05-18,MLFH091020180518,2018,5,18,,samples_records,1
1841,7.0,9,11,2018-05-18,MLFH091120180518,2018,5,18,,samples_records,1
1842,20.0,9,12,2018-05-18,MLFH091220180518,2018,5,18,,samples_records,1
1843,113.0,9,1,2018-05-04,MLFH090120180504,2018,5,4,,samples_records,1
1844,124.0,9,2,2018-05-04,MLFH090220180504,2018,5,4,,samples_records,1
1845,73.0,9,3,2018-05-04,MLFH090320180504,2018,5,4,,samples_records,1
1846,161.0,9,4,2018-05-04,MLFH090420180504,2018,5,4,,samples_records,1
1847,91.0,9,5,2018-05-04,MLFH090520180504,2018,5,4,,samples_records,1
1848,97.0,9,6,2018-05-04,MLFH090620180504,2018,5,4,,samples_records,1
1849,103.0,9,7,2018-05-04,MLFH090720180504,2018,5,4,,samples_records,1
1850,62.0,9,8,2018-05-04,MLFH090820180504,2018,5,4,,samples_records,1
1851,104.0,9,9,2018-05-04,MLFH090920180504,2018,5,4,,samples_records,1
1852,135.0,9,10,2018-05-04,MLFH091020180504,2018,5,4,,samples_records,1
1853,88.0,9,11,2018-05-04,MLFH091120180504,2018,5,4,,samples_records,1
1854,68.0,9,12,2018-05-04,MLFH091220180504,2018,5,4,,samples_records,1
1855,9.0,9,1,2018-04-20,MLFH090120180420,2018,4,20,,samples_records,1
1856,17.0,9,2,2018-04-20,MLFH090220180420,2018,4,20,,samples_records,1
1861,13.0,9,7,2018-04-20,MLFH090720180420,2018,4,20,,samples_records,1
1862,2.0,9,8,2018-04-20,MLFH090820180420,2018,4,20,,samples_records,1
1863,5.0,9,9,2018-04-20,MLFH090920180420,2018,4,20,,samples_records,1
1864,5.0,9,10,2018-04-20,MLFH091020180420,2018,4,20,,samples_records,1
1865,3.0,9,11,2018-04-20,MLFH091120180420,2018,4,20,,samples_records,1
1867,1.0,10,1,2019-02-06,MLFH100120190206,2019,2,6,,samples_records,2
1868,1.0,10,2,2019-02-06,MLFH100220190206,2019,2,6,,samples_records,2
1871,2.0,10,5,2019-02-06,MLFH100520190206,2019,2,6,,samples_records,2
1874,1.0,10,8,2019-02-06,MLFH100820190206,2019,2,6,,samples_records,2
1875,2.0,10,9,2019-02-06,MLFH100920190206,2019,2,6,,samples_records,2
1883,1.0,10,5,2019-02-22,MLFH100520190222,2019,2,22,,samples_records,2
1892,1.0,10,2,2019-03-08,MLFH100220190308,2019,3,8,,samples_records,2
1895,2.0,10,5,2019-03-08,MLFH100520190308,2019,3,8,,samples_records,2
1898,1.0,10,8,2019-03-08,MLFH100820190308,2019,3,8,,samples_records,2
1899,2.0,10,9,2019-03-08,MLFH100920190308,2019,3,8,,samples_records,2
1905,1.0,10,3,2019-03-22,MLFH100320190322,2019,3,22,,samples_records,2
1910,2.0,10,8,2019-03-22,MLFH100820190322,2019,3,22,,samples_records,2
1911,3.0,10,9,2019-03-22,MLFH100920190322,2019,3,22,,samples_records,2
1915,1.0,10,2,2020-02-10,MLFH100220200210,2020,2,10,,samples_records,3
1918,4.0,10,10,2020-02-25,MLFH101020200225,2020,2,25,,samples_records,3
1919,1.0,10,2,2020-03-11,MLFH100220200311,2020,3,11,,samples_records,3
1920,3.0,10,10,2020-03-11,MLFH101020200311,2020,3,11,,samples_records,3
1923,3.0,11,3,2018-05-29,MLFH110320180529,2018,5,29,,samples_records,1
1924,1.0,11,4,2018-05-29,MLFH110420180529,2018,5,29,,samples_records,1
1927,1.0,11,7,2018-05-29,MLFH110720180529,2018,5,29,,samples_records,1
1933,14.0,11,1,2018-05-15,MLFH110120180515,2018,5,15,,samples_records,1
1934,11.0,11,2,2018-05-15,MLFH110220180515,2018,5,15,,samples_records,1
1935,15.0,11,3,2018-05-15,MLFH110320180515,2018,5,15,,samples_records,1
1936,10.0,11,4,2018-05-15,MLFH110420180515,2018,5,15,,samples_records,1
1937,7.0,11,5,2018-05-15,MLFH110520180515,2018,5,15,,samples_records,1
1938,8.0,11,6,2018-05-15,MLFH110620180515,2018,5,15,,samples_records,1
1939,9.0,11,7,2018-05-15,MLFH110720180515,2018,5,15,,samples_records,1
1940,9.0,11,8,2018-05-15,MLFH110820180515,2018,5,15,,samples_records,1
1941,5.0,11,9,2018-05-15,MLFH110920180515,2018,5,15,,samples_records,1
1943,6.0,11,11,2018-05-15,MLFH111120180515,2018,5,15,,samples_records,1
